code,Species,Type,Qin,full_rcp26,full_rcp45,full_rcp85,buffer_rcp26,buffer_rcp45,buffer_rcp85,stable_rcp26,stable_rcp45,stable_rcp85
sp8778,Sorbus guanxianensis,narrow-ranged,DD,LC,VU,LC,LC,CR,EN,CR,CR,VU
sp8779,Sorbus helenae,wide-ranged,LC,LC,LC,LC,LC,LC,LC,NT,VU,VU
sp8781,Sorbus hemsleyi,wide-ranged,LC,VU,VU,EN,VU,VU,EN,VU,EN,EN
sp8782,Sorbus hupehensis,wide-ranged,LC,NT,NT,NT,NT,NT,NT,VU,VU,VU
sp8784,Sorbus keissleri,wide-ranged,LC,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp8785,Sorbus kiukiangensis,wide-ranged,VU,VU,VU,EN,VU,VU,EN,EN,EN,EN
sp8787,Sorbus koehneana,wide-ranged,LC,NT,NT,NT,NT,NT,NT,NT,NT,VU
sp8788,Sorbus lanpingensis,wide-ranged,NT,NT,NT,NT,EN,CR,EX,EN,CR,EX
sp8789,Sorbus megalocarpa,wide-ranged,NT,EN,EN,CR,EN,EN,CR,EN,EN,CR
sp8791,Sorbus meliosmifolia,wide-ranged,LC,VU,VU,VU,VU,VU,VU,EN,EN,EN
sp8792,Sorbus monbeigii,narrow-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,VU
sp8793,Sorbus multijuga,wide-ranged,DD,LC,LC,NT,LC,LC,NT,NT,NT,VU
sp8794,Sorbus obsoletidentata,narrow-ranged,VU,VU,VU,VU,EX,EN,VU,EX,EX,EX
sp8795,Sorbus ochracea,wide-ranged,LC,NT,VU,EN,NT,VU,EN,VU,VU,EN
sp8797,Sorbus pallescens,wide-ranged,LC,LC,LC,VU,LC,LC,VU,NT,NT,VU
sp8798,Sorbus pohuashanensis,wide-ranged,LC,VU,VU,EN,VU,VU,EN,VU,EN,EN
sp8810,Sorbus rhombifolia,wide-ranged,NT,NT,NT,EN,NT,NT,EN,NT,NT,EN
sp8812,Sorbus salwinensis,narrow-ranged,VU,CR,EX,EX,CR,EX,EX,EX,EX,CR
sp8813,Sorbus sargentiana,wide-ranged,LC,LC,LC,VU,LC,LC,VU,NT,VU,EN
sp8814,Sorbus scalaris,wide-ranged,DD,LC,LC,NT,LC,LC,NT,NT,VU,EN
sp8815,Sorbus setschwanensis,wide-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,VU
sp8816,Sorbus subochracea,wide-ranged,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT
sp8817,Sorbus tapashana,wide-ranged,LC,NT,NT,VU,NT,VU,VU,VU,VU,EN
sp8821,Sorbus tsinlingensis,narrow-ranged,VU,CR,VU,VU,CR,VU,VU,VU,EN,CR
sp8822,Sorbus vilmorinii,wide-ranged,LC,LC,LC,NT,LC,LC,NT,NT,NT,NT
sp8823,Sorbus wilsoniana,wide-ranged,LC,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp8824,Sorbus yunnanensis,narrow-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,NT
sp8825,Sorbus zahlbruckneri,wide-ranged,LC,VU,EN,CR,VU,EN,CR,VU,EN,CR
sp8826,Sorbus zayuensis,wide-ranged,NT,CR,CR,EX,CR,CR,EX,CR,CR,EX
sp8827,Spatholobus biauritus,narrow-ranged,NT,EX,EX,EX,EX,EX,EX,EX,EX,EX
sp8828,Spatholobus discolor,narrow-ranged,DD,LC,LC,LC,LC,LC,LC,NT,NT,EN
sp8829,Spatholobus gengmaensis,narrow-ranged,LC,CR,EX,EX,CR,EX,EX,EX,EX,EX
sp8831,Spatholobus pulcher,wide-ranged,LC,LC,LC,LC,LC,LC,LC,LC,LC,NT
sp8832,Spatholobus sinensis,wide-ranged,LC,LC,LC,LC,LC,LC,LC,EN,EN,NT
sp8833,Spatholobus suberectus,wide-ranged,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU
sp8834,Spatholobus uniauritus,narrow-ranged,LC,EN,LC,LC,EN,LC,LC,NT,VU,CR
sp8839,Sphenodesme floribunda,wide-ranged,LC,NT,NT,LC,NT,NT,VU,VU,NT,VU
sp8856,Spiraea compsophylla,wide-ranged,LC,VU,VU,EN,VU,VU,EN,VU,VU,EN
sp8858,Spiraea daochengensis,narrow-ranged,NT,EX,NT,EN,EX,EN,CR,CR,EX,EX
sp8859,Spiraea dasyantha,wide-ranged,LC,VU,VU,VU,VU,VU,VU,VU,VU,VU
sp8864,Spiraea hailarensis,wide-ranged,LC,LC,NT,VU,LC,NT,VU,NT,NT,VU
sp8865,Spiraea henryi,wide-ranged,LC,VU,EN,EN,VU,EN,EN,VU,EN,EN
sp8867,Spiraea hingshanensis,wide-ranged,NT,EN,EN,CR,EN,EN,CR,CR,CR,CR
sp8868,Spiraea hirsuta,wide-ranged,VU,VU,VU,EN,VU,VU,EN,VU,EN,EN
sp8878,Spiraea kwangsiensis,wide-ranged,EN,CR,CR,EN,CR,CR,EN,CR,CR,CR
sp8879,Spiraea kweichowensis,wide-ranged,NT,EX,EX,EX,EX,EX,EX,EX,EX,EX
sp8880,Spiraea laeta,wide-ranged,LC,NT,NT,EN,NT,NT,EN,VU,EN,EN
sp8884,Spiraea lobulata,wide-ranged,DD,EN,EN,EX,EN,EN,EX,EN,CR,EX
sp8885,Spiraea longigemmis,wide-ranged,LC,NT,NT,VU,NT,NT,VU,NT,VU,EN
sp8886,Spiraea martini,wide-ranged,LC,EN,EN,NT,EN,EN,NT,EN,EN,VU
sp8891,Spiraea mollifolia,wide-ranged,LC,NT,NT,NT,NT,NT,NT,NT,NT,NT
sp8893,Spiraea mongolica,wide-ranged,LC,LC,LC,LC,LC,LC,LC,NT,VU,EN
sp8895,Spiraea muliensis,wide-ranged,LC,LC,LC,VU,LC,LC,VU,VU,VU,EN
sp8896,Spiraea myrtilloides,wide-ranged,LC,NT,NT,NT,NT,NT,NT,NT,NT,VU
sp8897,Spiraea ningshiaensis,wide-ranged,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp8898,Spiraea nishimurae,narrow-ranged,LC,EX,EX,EX,EX,EX,EX,EX,EX,EX
sp8899,Spiraea ovalis,wide-ranged,LC,NT,VU,EN,NT,VU,EN,VU,EN,EN
sp8900,Spiraea papillosa,wide-ranged,LC,LC,LC,LC,LC,LC,LC,VU,VU,EN
sp8906,Spiraea purpurea,wide-ranged,LC,LC,NT,EN,LC,NT,EN,NT,VU,EN
sp8907,Spiraea rosthornii,wide-ranged,LC,NT,NT,EN,NT,NT,EN,VU,VU,EN
sp8909,Spiraea sargentiana,wide-ranged,LC,VU,EN,EN,EN,EN,EN,EN,EN,CR
sp8910,Spiraea schneideriana,wide-ranged,LC,LC,NT,NT,LC,NT,NT,NT,NT,NT
sp8912,Spiraea schochiana,wide-ranged,LC,NT,LC,LC,NT,LC,LC,NT,NT,NT
sp8914,Spiraea siccanea,wide-ranged,LC,NT,NT,VU,NT,NT,EN,NT,VU,EN
sp8915,Spiraea teniana,narrow-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,CR
sp8919,Spiraea uratensis,wide-ranged,LC,NT,VU,EN,NT,VU,EN,VU,VU,EN
sp8920,Spiraea veitchii,wide-ranged,LC,NT,NT,VU,NT,NT,VU,NT,NT,VU
sp8921,Spiraea velutina,wide-ranged,LC,LC,LC,NT,LC,LC,NT,NT,NT,VU
sp8923,Spiraea wilsonii,wide-ranged,LC,NT,NT,EN,NT,NT,EN,VU,VU,EN
sp8925,Spiraea yunnanensis,wide-ranged,LC,NT,NT,VU,NT,NT,VU,VU,VU,EN
sp8929,Sporoxeia clavicalcarata,narrow-ranged,LC,EX,EX,EX,EX,EX,EX,EX,EX,EX
sp8931,Stachyurus chinensis,wide-ranged,DD,NT,NT,EN,NT,NT,EN,NT,VU,EN
sp8933,Stachyurus obovatus,wide-ranged,LC,LC,LC,EN,LC,NT,EN,VU,VU,EN
sp8934,Stachyurus retusus,wide-ranged,LC,LC,NT,NT,LC,NT,NT,NT,VU,EN
sp8935,Stachyurus salicifolius,wide-ranged,LC,NT,NT,VU,NT,VU,EN,VU,EN,EN
sp8938,Staphylea forrestii,wide-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,NT
sp8939,Staphylea holocarpa,wide-ranged,LC,NT,VU,VU,NT,VU,EN,VU,EN,EN
sp8940,Staphylea shweliensis,wide-ranged,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR
sp8945,Stauntonia conspicua,wide-ranged,LC,EN,EN,CR,EN,EN,CR,EN,EN,CR
sp8947,Stauntonia duclouxii,wide-ranged,LC,NT,VU,EN,VU,VU,EN,VU,EN,EN
sp8951,Stauntonia obovata,wide-ranged,LC,NT,NT,VU,NT,NT,VU,NT,VU,EN
sp8952,Stauntonia obovatifoliola,wide-ranged,LC,NT,VU,EN,NT,VU,EN,VU,VU,EN
sp8955,Stauntonia trinervia,wide-ranged,LC,EN,CR,CR,EN,CR,CR,EN,CR,CR
sp8956,Stauntonia yaoshanensis,wide-ranged,DD,EN,VU,LC,EN,EN,NT,EN,EN,EN
sp8959,Stemona mairei,wide-ranged,NT,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp8961,Stephanandra chinensis,wide-ranged,LC,EN,EN,CR,EN,EN,CR,EN,EN,CR
sp8964,Sterculia brevissima,wide-ranged,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp8966,Sterculia euosma,wide-ranged,NT,NT,NT,NT,NT,NT,NT,NT,NT,VU
sp8967,Sterculia gengmaensis,narrow-ranged,LC,LC,CR,CR,LC,CR,CR,CR,CR,NT
sp8968,Sterculia hainanensis,wide-ranged,LC,VU,NT,LC,VU,NT,LC,EN,VU,NT
sp8972,Sterculia impressinervis,narrow-ranged,EN,EX,EX,EX,EX,EX,EX,EX,EX,EX
sp8973,Sterculia kingtungensis,narrow-ranged,EN,EX,EX,EX,EX,EX,EX,EX,EX,EX
sp8976,Sterculia micrantha,narrow-ranged,EN,EN,EN,CR,EN,EN,CR,CR,CR,EN
sp8977,Sterculia pinbienensis,narrow-ranged,NT,NT,NT,NT,NT,NT,NT,EN,EN,NT
sp8980,Sterculia subracemosa,narrow-ranged,VU,EN,EX,EX,EX,EX,EX,EX,EX,EX
sp8985,Stewartia calcicola,wide-ranged,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp8986,Stewartia cordifolia,wide-ranged,NT,NT,NT,VU,NT,NT,VU,VU,VU,EN
sp8987,Stewartia crassifolia,wide-ranged,LC,CR,CR,CR,CR,CR,CR,CR,CR,CR
sp8989,Stewartia medogensis,wide-ranged,LC,LC,LC,EN,NT,NT,EN,VU,VU,EN
sp8990,Stewartia micrantha,narrow-ranged,NT,EN,CR,CR,EN,CR,CR,CR,CR,EN
sp8991,Stewartia obovata,wide-ranged,NT,CR,CR,VU,CR,CR,VU,CR,CR,EN
sp8992,Stewartia pteropetiolata,wide-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,NT
sp8993,Stewartia rostrata,wide-ranged,LC,CR,CR,CR,CR,CR,CR,CR,CR,CR
sp8994,Stewartia rubiginosa,wide-ranged,LC,CR,CR,CR,CR,CR,CR,CR,CR,CR
sp8996,Stewartia sinensis,wide-ranged,LC,NT,NT,EN,NT,NT,EN,NT,VU,EN
sp9001,Stewartia villosa,wide-ranged,LC,EN,EN,VU,EN,EN,VU,EN,EN,VU
sp9005,Stranvaesia amphidoxa,wide-ranged,LC,VU,VU,EN,VU,VU,EN,VU,VU,EN
sp9011,Stranvaesia tomentosa,narrow-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,NT
sp9033,Styrax calvescens,wide-ranged,LC,VU,EN,EN,VU,EN,EN,VU,EN,EN
sp9035,Styrax confusus,wide-ranged,LC,LC,LC,NT,LC,LC,NT,NT,NT,NT
sp9037,Styrax dasyanthus,wide-ranged,LC,NT,VU,VU,NT,VU,VU,NT,VU,VU
sp9038,Styrax faberi,wide-ranged,LC,LC,NT,NT,LC,NT,NT,NT,NT,NT
sp9040,Styrax formosanus,wide-ranged,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp9043,Styrax hainanensis,narrow-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,NT
sp9044,Styrax hemsleyanus,wide-ranged,LC,VU,VU,VU,VU,VU,VU,VU,VU,EN
sp9045,Styrax huanus,narrow-ranged,CR,EX,CR,CR,EX,CR,CR,CR,CR,EX
sp9048,Styrax limprichtii,wide-ranged,VU,EN,VU,VU,EN,VU,VU,EN,EN,VU
sp9049,Styrax macranthus,wide-ranged,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR
sp9050,Styrax macrocarpus,wide-ranged,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp9052,Styrax odoratissimus,wide-ranged,LC,LC,NT,VU,LC,NT,VU,NT,NT,VU
sp9053,Styrax perkinsiae,wide-ranged,NT,NT,VU,VU,NT,VU,VU,EN,EN,EN
sp9054,Styrax roseus,wide-ranged,LC,NT,NT,VU,NT,NT,VU,NT,VU,EN
sp9058,Styrax supaii,wide-ranged,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp9060,Styrax wilsonii,narrow-ranged,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU
sp9061,Styrax wuyuanensis,wide-ranged,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT
sp9062,Styrophyton caudatum,wide-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,NT
sp9067,Sycopsis sinensis,wide-ranged,LC,NT,NT,NT,NT,NT,NT,NT,NT,NT
sp9068,Sycopsis triplinervia,wide-ranged,LC,LC,LC,LC,LC,LC,LC,VU,VU,EN
sp9069,Symphoricarpos sinensis,wide-ranged,LC,CR,CR,EN,CR,CR,EN,CR,CR,EN
sp9071,Symplocos adenopus,wide-ranged,LC,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp9074,Symplocos austrosinensis,wide-ranged,LC,LC,NT,EN,LC,NT,EN,NT,VU,EN
sp9078,Symplocos congesta,wide-ranged,LC,LC,LC,LC,LC,LC,NT,NT,NT,NT
sp9079,Symplocos crassilimba,wide-ranged,LC,EN,EN,EN,EN,CR,CR,EN,CR,CR
sp9082,Symplocos euryoides,wide-ranged,VU,EN,VU,EN,EN,EN,CR,EN,EN,CR
sp9083,Symplocos fukienensis,wide-ranged,VU,VU,VU,VU,VU,VU,VU,VU,VU,EN
sp9084,Symplocos glandulifera,wide-ranged,LC,LC,LC,NT,LC,LC,VU,EN,EN,EN
sp9088,Symplocos hainanensis,wide-ranged,DD,NT,NT,LC,NT,NT,VU,VU,NT,VU
sp9089,Symplocos heishanensis,wide-ranged,LC,VU,EN,EN,VU,EN,CR,EN,EN,CR
sp9094,Symplocos modesta,wide-ranged,LC,LC,LC,NT,LC,LC,NT,NT,NT,NT
sp9095,Symplocos nokoensis,narrow-ranged,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU
sp9096,Symplocos ovatilobata,wide-ranged,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp9098,Symplocos paucinervia,narrow-ranged,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp9101,Symplocos pilosa,wide-ranged,EN,CR,CR,EN,CR,CR,EN,CR,CR,EN
sp9112,Symplocos ulotricha,wide-ranged,LC,VU,EN,VU,VU,EN,VU,EN,EN,EN
sp9115,Symplocos xylopyrena,wide-ranged,LC,LC,LC,VU,LC,LC,VU,NT,NT,VU
sp9116,Syndiclis anlungensis,narrow-ranged,CR,CR,EX,EX,CR,EX,EX,EX,EX,CR
sp9117,Syndiclis chinensis,wide-ranged,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp9118,Syndiclis fooningensis,narrow-ranged,CR,CR,EX,EX,CR,EX,EX,EX,EX,CR
sp9119,Syndiclis furfuracea,narrow-ranged,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR
sp9120,Syndiclis kwangsiensis,wide-ranged,VU,EN,VU,VU,EN,VU,VU,EN,EN,VU
sp9121,Syndiclis lotungensis,narrow-ranged,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR
sp9122,Syndiclis pingbienensis,narrow-ranged,VU,VU,VU,CR,VU,VU,CR,EN,CR,VU
sp9123,Syringa komarowii,wide-ranged,LC,NT,NT,EN,NT,NT,EN,VU,VU,EN
sp9125,Syringa mairei,wide-ranged,LC,EN,EN,EN,EN,EN,EN,EN,CR,EN
sp9126,Syringa meyeri,wide-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,NT
sp9129,Syringa pinetorum,wide-ranged,LC,CR,CR,EN,CR,CR,EN,CR,CR,EN
sp9130,Syringa pinnatifolia,wide-ranged,LC,LC,LC,LC,LC,LC,NT,NT,NT,VU
sp9135,Syringa sweginzowii,wide-ranged,LC,LC,LC,NT,NT,NT,NT,NT,NT,NT
sp9136,Syringa tomentella,wide-ranged,LC,NT,NT,EN,NT,NT,EN,NT,NT,EN
sp9137,Syringa villosa,wide-ranged,LC,EN,EN,VU,EN,EN,EN,EN,EN,EN
sp9138,Syringa wardii,wide-ranged,LC,CR,CR,CR,CR,CR,CR,CR,CR,CR
sp9140,Syringa yunnanensis,wide-ranged,LC,EN,EN,VU,EN,EN,VU,CR,CR,EN
sp9143,Syzygium austrosinense,wide-ranged,LC,NT,VU,EN,NT,VU,EN,VU,EN,EN
sp9147,Syzygium brachythyrsum,narrow-ranged,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp9150,Syzygium cathayense,wide-ranged,DD,EN,EX,EN,CR,EX,EN,CR,EX,CR
sp9154,Syzygium congestiflorum,wide-ranged,LC,LC,LC,LC,LC,LC,LC,LC,LC,NT
sp9155,Syzygium conspersipunctatum,wide-ranged,DD,NT,LC,LC,NT,LC,NT,NT,NT,NT
sp9158,Syzygium euonymifolium,wide-ranged,LC,EN,EN,VU,EN,EN,VU,CR,CR,EN
sp9159,Syzygium euphlebium,narrow-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,NT
sp9160,Syzygium fluviatile,wide-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,NT
sp9161,Syzygium formosanum,wide-ranged,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU
sp9162,Syzygium forrestii,wide-ranged,LC,VU,EN,EN,VU,EN,EN,VU,EN,EN
sp9166,Syzygium grijsii,wide-ranged,LC,NT,VU,EN,NT,VU,EN,VU,EN,EN
sp9167,Syzygium guangxiense,narrow-ranged,LC,LC,LC,LC,LC,NT,LC,EN,EN,NT
sp9168,Syzygium hancei,wide-ranged,LC,NT,NT,LC,NT,NT,LC,NT,NT,NT
sp9169,Syzygium handelii,wide-ranged,LC,EN,CR,CR,EN,CR,CR,EN,CR,CR
sp9170,Syzygium howii,wide-ranged,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR
sp9176,Syzygium kusukusense,narrow-ranged,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp9177,Syzygium kwangtungense,wide-ranged,LC,VU,NT,LC,VU,NT,LC,EN,VU,NT
sp9182,Syzygium melanophyllum,wide-ranged,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT
sp9188,Syzygium polypetaloideum,wide-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,NT
sp9189,Syzygium rehderianum,wide-ranged,LC,NT,NT,NT,NT,NT,NT,NT,NT,NT
sp9190,Syzygium rockii,wide-ranged,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT
sp9191,Syzygium salwinense,wide-ranged,LC,EN,EN,CR,EN,EN,CR,EN,EN,CR
sp9193,Syzygium saxatile,narrow-ranged,NT,EX,EX,EX,EX,EX,EX,EX,EX,EX
sp9196,Syzygium stenocladum,wide-ranged,NT,EN,EN,NT,EN,EN,EN,EN,EN,EN
sp9199,Syzygium taiwanicum,narrow-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,VU
sp9200,Syzygium tenuirhachis,wide-ranged,LC,EX,EX,VU,EX,EX,VU,EX,EX,EN
sp9201,Syzygium tephrodes,wide-ranged,LC,NT,LC,LC,NT,NT,NT,NT,NT,NT
sp9206,Syzygium wenshanense,narrow-ranged,NT,EX,EX,EX,EX,EX,EX,EX,EX,EX
sp9207,Syzygium xizangense,wide-ranged,NT,NT,NT,EN,NT,VU,EN,VU,EN,EN
sp9208,Syzygium yunnanense,wide-ranged,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT
sp9221,Tamarix austromongolica,wide-ranged,LC,NT,NT,NT,NT,NT,VU,NT,NT,VU
sp9223,Tamarix gansuensis,wide-ranged,LC,NT,NT,NT,NT,NT,NT,NT,NT,VU
sp9227,Tamarix jintaensis,wide-ranged,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR
sp9233,Tamarix taklamakanensis,wide-ranged,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU
sp9234,Tamarix tarimensis,wide-ranged,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp9235,Tapiscia sinensis,wide-ranged,LC,NT,VU,EN,NT,VU,EN,VU,VU,EN
sp9236,Tapiscia yunnanensis,wide-ranged,LC,EN,CR,VU,EN,CR,VU,CR,CR,EN
sp9237,Tarenna acutisepala,wide-ranged,LC,LC,NT,VU,LC,NT,VU,NT,NT,VU
sp9238,Tarenna austrosinensis,narrow-ranged,LC,LC,EN,CR,NT,EN,CR,CR,CR,EN
sp9241,Tarenna lanceolata,wide-ranged,LC,VU,EN,CR,VU,EN,CR,EN,EN,CR
sp9243,Tarenna laticorymbosa,narrow-ranged,LC,LC,LC,LC,LC,LC,LC,EN,CR,NT
sp9245,Tarenna polysperma,narrow-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,EN
sp9246,Tarenna pubinervis,wide-ranged,LC,VU,EN,EN,VU,EN,EN,VU,EN,EN
sp9247,Tarenna sinica,narrow-ranged,LC,LC,LC,LC,LC,LC,CR,NT,CR,NT
sp9248,Tarenna tsangii,wide-ranged,LC,NT,NT,LC,NT,NT,NT,VU,VU,VU
sp9250,Tarenna wangii,wide-ranged,LC,LC,LC,LC,LC,LC,LC,LC,NT,NT
sp9251,Tarenna yunnanensis,narrow-ranged,LC,LC,LC,LC,LC,LC,LC,EN,EN,NT
sp9259,Taxillus levinei,wide-ranged,LC,NT,NT,VU,NT,NT,VU,NT,VU,VU
sp9263,Taxillus pseudochinensis,narrow-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,NT
sp9265,Taxillus sutchuenensis,wide-ranged,LC,NT,NT,NT,NT,NT,NT,NT,VU,VU
sp9266,Taxillus theifer,narrow-ranged,LC,LC,LC,LC,NT,LC,LC,NT,NT,NT
sp9267,Taxillus thibetensis,wide-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,NT
sp9283,Ternstroemia biangulipes,wide-ranged,LC,LC,LC,VU,LC,NT,VU,NT,NT,EN
sp9284,Ternstroemia conicocarpa,wide-ranged,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU
sp9287,Ternstroemia hainanensis,narrow-ranged,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp9288,Ternstroemia insignis,wide-ranged,LC,CR,CR,VU,CR,CR,VU,CR,CR,EN
sp9291,Ternstroemia luteoflora,wide-ranged,LC,LC,NT,NT,LC,NT,NT,NT,NT,NT
sp9292,Ternstroemia microphylla,wide-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,NT
sp9293,Ternstroemia nitida,wide-ranged,LC,LC,NT,NT,LC,NT,NT,NT,NT,NT
sp9294,Ternstroemia sichuanensis,wide-ranged,NT,EN,EN,VU,EN,EN,VU,EN,EN,EN
sp9295,Ternstroemia simaoensis,wide-ranged,NT,NT,NT,EN,NT,NT,EN,NT,NT,CR
sp9296,Ternstroemia yunnanensis,narrow-ranged,EN,EN,EX,EX,EN,EX,EX,EX,EX,EN
sp9300,Tetradium calcicola,wide-ranged,LC,NT,VU,EN,NT,VU,EN,VU,EN,CR
sp9306,Tetraena mongolica,wide-ranged,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU
sp9308,Tetrapanax papyrifer,wide-ranged,LC,NT,VU,VU,NT,VU,VU,VU,VU,VU
sp9317,Tetrastigma funingense,wide-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,NT
sp9320,Tetrastigma henryi,wide-ranged,LC,LC,NT,NT,LC,NT,NT,NT,NT,NT
sp9321,Tetrastigma hypoglaucum,wide-ranged,LC,LC,NT,NT,LC,NT,NT,NT,NT,VU
sp9322,Tetrastigma jinghongense,narrow-ranged,LC,EN,LC,LC,EN,LC,LC,NT,NT,CR
sp9323,Tetrastigma jinxiuense,narrow-ranged,EN,EN,EN,EN,EN,EN,EN,CR,CR,CR
sp9324,Tetrastigma kwangsiense,narrow-ranged,LC,LC,LC,LC,LC,EN,EN,EN,EN,NT
sp9326,Tetrastigma lenticellatum,wide-ranged,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU
sp9329,Tetrastigma papillatum,wide-ranged,LC,CR,CR,LC,CR,CR,LC,CR,CR,VU
sp9330,Tetrastigma pseudocruciatum,wide-ranged,LC,CR,CR,LC,CR,CR,LC,CR,CR,VU
sp9337,Tetrastigma subtetragonum,narrow-ranged,EN,EN,EN,EN,EN,EN,EN,EN,CR,EN
sp9340,Tetrastigma venulosum,narrow-ranged,VU,VU,EX,EX,VU,EX,EX,EX,EX,VU
sp9341,Tetrastigma xishuangbannaense,wide-ranged,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU
sp9342,Tetrastigma yiwuense,narrow-ranged,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR
sp9347,Thuja sutchuenensis,narrow-ranged,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN
sp9350,Tilia callidonta,wide-ranged,VU,VU,VU,EN,VU,VU,EN,VU,VU,EN
sp9351,Tilia chinensis,wide-ranged,LC,LC,NT,VU,LC,NT,VU,NT,NT,VU
sp9354,Tilia chingiana,wide-ranged,LC,CR,CR,CR,CR,CR,CR,CR,CR,CR
sp9355,Tilia endochrysea,wide-ranged,LC,EN,EN,CR,EN,EN,CR,EN,EN,CR
sp9356,Tilia henryana,wide-ranged,LC,VU,VU,EN,VU,EN,EN,EN,EN,CR
sp9360,Tilia kueichouensis,wide-ranged,LC,EX,EX,EX,EX,EX,EX,EX,EX,EX
sp9366,Tilia membranacea,wide-ranged,LC,EX,CR,CR,EX,CR,CR,CR,EX,CR
sp9368,Tilia mongolica,wide-ranged,LC,NT,NT,NT,NT,NT,VU,VU,VU,VU
sp9369,Tilia nobilis,wide-ranged,LC,LC,LC,NT,LC,LC,NT,NT,NT,NT
sp9370,Tilia oliveri,wide-ranged,LC,VU,VU,EN,VU,VU,EN,EN,EN,EN
sp9372,Tilia paucicostata,wide-ranged,LC,NT,NT,VU,NT,NT,VU,VU,VU,EN
sp9375,Tilia taishanensis,wide-ranged,LC,CR,CR,LC,CR,CR,LC,CR,CR,VU
sp9376,Tilia tuan,wide-ranged,LC,VU,VU,EN,VU,VU,EN,VU,VU,EN
sp9382,Tinospora hainanensis,narrow-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,NT
sp9391,Toricellia angulata,wide-ranged,LC,NT,VU,VU,NT,VU,VU,VU,VU,EN
sp9393,Torreya fargesii,wide-ranged,LC,NT,VU,EN,NT,VU,EN,EN,EN,EN
sp9395,Torreya grandis,wide-ranged,VU,VU,EN,EN,VU,EN,EN,VU,EN,EN
sp9397,Torreya jackii,wide-ranged,VU,VU,VU,VU,VU,VU,EN,VU,VU,EN
sp9424,Toxocarpus fuscus,wide-ranged,LC,CR,EN,LC,CR,EN,LC,CR,CR,NT
sp9425,Toxocarpus hainanensis,narrow-ranged,LC,LC,LC,LC,LC,LC,LC,NT,NT,NT
