species,name,class,current,RCP2.6,RCP2.6_CSH,Type_1,RCP4.5,RCP4.5_CSH,Type_2,RCP8.5,RCP8.5_CSH,Type_3
sp231,Actinodaphne cupularis,wide-ranged,2388,1542,-0.35 ,VU,1298,-0.46 ,VU,945,-0.60 ,EN
sp232,Actinodaphne forrestii,wide-ranged,923,618,-0.33 ,VU,557,-0.40 ,VU,602,-0.35 ,VU
sp233,Actinodaphne glaucina,wide-ranged,48,37,-0.23 ,NT,35,-0.27 ,NT,27,-0.44 ,VU
sp234,Actinodaphne henryi,wide-ranged,108,223,1.06 ,LC,197,0.82 ,LC,139,0.29 ,LC
sp235,Actinodaphne koshepangii,wide-ranged,408,502,0.23 ,LC,384,-0.06 ,NT,290,-0.29 ,NT
sp236,Actinodaphne kweichowensis,wide-ranged,249,147,-0.41 ,VU,92,-0.63 ,EN,38,-0.85 ,CR
sp237,Actinodaphne lecomtei,wide-ranged,1340,933,-0.30 ,VU,745,-0.44 ,VU,744,-0.44 ,VU
sp238,Actinodaphne mushaensis,narrow-ranged,45,46,0.02 ,LC,42,-0.07 ,NT,41,-0.09 ,NT
sp239,Actinodaphne obovata,wide-ranged,472,502,0.06 ,LC,480,0.02 ,LC,365,-0.23 ,NT
sp240,Actinodaphne obscurinervia,narrow-ranged,190,805,3.24 ,LC,790,3.16 ,LC,487,1.56 ,LC
sp241,Actinodaphne omeiensis,wide-ranged,315,622,0.97 ,LC,473,0.50 ,LC,169,-0.46 ,VU
sp242,Actinodaphne paotingensis,narrow-ranged,64,68,0.06 ,LC,72,0.13 ,LC,106,0.66 ,LC
sp243,Actinodaphne pilosa,wide-ranged,805,665,-0.17 ,NT,531,-0.34 ,VU,405,-0.50 ,VU
sp244,Actinodaphne trichocarpa,wide-ranged,1225,1271,0.04 ,LC,1109,-0.09 ,NT,843,-0.31 ,VU
sp245,Adenanthera microsperma,wide-ranged,1665,1679,0.01 ,LC,1611,-0.03 ,NT,1973,0.18 ,LC
sp246,Adenia cardiophylla,wide-ranged,261,333,0.28 ,LC,324,0.24 ,LC,297,0.14 ,LC
sp247,Adenia penangiana,narrow-ranged,42,104,1.48 ,LC,117,1.79 ,LC,165,2.93 ,LC
sp248,Adhatoda vasica,wide-ranged,615,511,-0.17 ,NT,476,-0.23 ,NT,440,-0.28 ,NT
sp249,Adina pilulifera,wide-ranged,2778,3166,0.14 ,LC,3107,0.12 ,LC,3243,0.17 ,LC
sp250,Adina rubella,wide-ranged,3452,3434,-0.01 ,NT,3193,-0.08 ,NT,2963,-0.14 ,NT
sp251,Adinandra bockiana,wide-ranged,2079,1628,-0.22 ,NT,1257,-0.40 ,VU,1123,-0.46 ,VU
sp252,Adinandra bockiana var. acutifolia,wide-ranged,2140,2176,0.02 ,LC,2006,-0.06 ,NT,1978,-0.08 ,NT
sp253,Adinandra elegans,narrow-ranged,228,573,1.51 ,LC,596,1.61 ,LC,691,2.03 ,LC
sp254,Adinandra formosana,wide-ranged,60,72,0.20 ,LC,71,0.18 ,LC,71,0.18 ,LC
sp255,Adinandra glischroloma,wide-ranged,1622,2057,0.27 ,LC,1876,0.16 ,LC,1942,0.20 ,LC
sp256,Adinandra glischroloma var. jubata,wide-ranged,120,118,-0.02 ,NT,101,-0.16 ,NT,82,-0.32 ,VU
sp257,Adinandra glischroloma var. macrosepala,wide-ranged,1155,1140,-0.01 ,NT,961,-0.17 ,NT,721,-0.38 ,VU
sp258,Adinandra grandis,narrow-ranged,138,281,1.04 ,LC,263,0.91 ,LC,363,1.63 ,LC
sp259,Adinandra hainanensis,wide-ranged,181,22,-0.88 ,CR,24,-0.87 ,CR,190,0.05 ,LC
sp260,Adinandra hirta,wide-ranged,1453,1921,0.32 ,LC,1812,0.25 ,LC,1445,-0.01 ,NT
sp261,Adinandra howii,narrow-ranged,43,51,0.19 ,LC,53,0.23 ,LC,53,0.23 ,LC
sp262,Adinandra lancipetala,wide-ranged,189,212,0.12 ,LC,324,0.71 ,LC,511,1.70 ,LC
sp263,Adinandra lasiostyla,narrow-ranged,50,57,0.14 ,LC,57,0.14 ,LC,49,-0.02 ,NT
sp264,Adinandra megaphylla,wide-ranged,245,3,-0.99 ,CR,3,-0.99 ,CR,339,0.38 ,LC
sp265,Adinandra millettii,wide-ranged,2621,2682,0.02 ,LC,2460,-0.06 ,NT,2199,-0.16 ,NT
sp266,Adinandra nigroglandulosa,wide-ranged,43,1,-0.98 ,CR,1,-0.98 ,CR,64,0.49 ,LC
sp267,Adinandra nitida,wide-ranged,1013,934,-0.08 ,NT,749,-0.26 ,NT,553,-0.45 ,VU
sp268,Adinandra pingbianensis,narrow-ranged,93,105,0.13 ,LC,99,0.06 ,LC,308,2.31 ,LC
sp269,Aegle marmelos,wide-ranged,121,273,1.26 ,LC,263,1.17 ,LC,183,0.51 ,LC
sp270,Aeschynanthus acuminatissimus,wide-ranged,47,9,-0.81 ,CR,10,-0.79 ,EN,106,1.26 ,LC
sp271,Aeschynanthus acuminatus,wide-ranged,1606,1956,0.22 ,LC,1860,0.16 ,LC,1607,0.00 ,LC
sp272,Aeschynanthus angustioblongus,narrow-ranged,97,668,5.89 ,LC,670,5.91 ,LC,345,2.56 ,LC
sp273,Aeschynanthus angustissimus,wide-ranged,95,109,0.15 ,LC,109,0.15 ,LC,67,-0.29 ,NT
sp274,Aeschynanthus austroyunnanensis,wide-ranged,568,833,0.47 ,LC,807,0.42 ,LC,605,0.07 ,LC
sp275,Aeschynanthus austroyunnanensis var. guangxiensis,wide-ranged,204,13,-0.94 ,CR,21,-0.90 ,CR,372,0.82 ,LC
sp276,Aeschynanthus bracteatus,wide-ranged,1061,1026,-0.03 ,NT,951,-0.10 ,NT,629,-0.41 ,VU
sp277,Aeschynanthus buxifolius,wide-ranged,518,371,-0.28 ,NT,270,-0.48 ,VU,231,-0.55 ,EN
sp278,Aeschynanthus denticuliger,narrow-ranged,283,762,1.69 ,LC,777,1.75 ,LC,869,2.07 ,LC
sp279,Aeschynanthus dolichanthus,wide-ranged,63,57,-0.10 ,NT,56,-0.11 ,NT,30,-0.52 ,EN
sp280,Aeschynanthus hookeri,wide-ranged,496,491,-0.01 ,NT,421,-0.15 ,NT,212,-0.57 ,EN
sp281,Aeschynanthus humilis,wide-ranged,153,204,0.33 ,LC,171,0.12 ,LC,286,0.87 ,LC
sp282,Aeschynanthus lancilimbus,narrow-ranged,146,89,-0.39 ,VU,79,-0.46 ,VU,274,0.88 ,LC
sp283,Aeschynanthus lasianthus,narrow-ranged,168,43,-0.74 ,EN,49,-0.71 ,EN,82,-0.51 ,EN
sp284,Aeschynanthus lasiocalyx,wide-ranged,56,56,0.00 ,LC,60,0.07 ,LC,30,-0.46 ,VU
sp285,Aeschynanthus linearifolius,wide-ranged,368,244,-0.34 ,VU,209,-0.43 ,VU,167,-0.55 ,EN
sp286,Aeschynanthus lineatus,wide-ranged,323,216,-0.33 ,VU,165,-0.49 ,VU,101,-0.69 ,EN
sp287,Aeschynanthus longicaulis,wide-ranged,92,239,1.60 ,LC,228,1.48 ,LC,129,0.40 ,LC
sp288,Aeschynanthus medogensis,wide-ranged,94,94,0.00 ,LC,97,0.03 ,LC,66,-0.30 ,NT
sp289,Aeschynanthus mengxingensis,wide-ranged,39,93,1.38 ,LC,86,1.21 ,LC,85,1.18 ,LC
sp290,Aeschynanthus mimetes,wide-ranged,492,565,0.15 ,LC,520,0.06 ,LC,180,-0.63 ,EN
sp291,Aeschynanthus moningeriae,wide-ranged,42,8,-0.81 ,CR,6,-0.86 ,CR,18,-0.57 ,EN
sp292,Aeschynanthus pachytrichus,narrow-ranged,31,235,6.58 ,LC,241,6.77 ,LC,101,2.26 ,LC
sp293,Aeschynanthus planipetiolatus,wide-ranged,47,117,1.49 ,LC,107,1.28 ,LC,28,-0.40 ,VU
sp294,Aeschynanthus poilanei,narrow-ranged,100,327,2.27 ,LC,333,2.33 ,LC,370,2.70 ,LC
sp295,Aeschynanthus sinolongicalyx,narrow-ranged,77,275,2.57 ,LC,275,2.57 ,LC,388,4.04 ,LC
sp296,Aeschynanthus stenosepalus,wide-ranged,215,273,0.27 ,LC,277,0.29 ,LC,205,-0.05 ,NT
sp297,Aeschynanthus superbus,wide-ranged,844,981,0.16 ,LC,901,0.07 ,LC,551,-0.35 ,VU
sp298,Aeschynanthus tengchungensis,wide-ranged,46,25,-0.46 ,VU,21,-0.54 ,EN,17,-0.63 ,EN
sp299,Aeschynanthus wardii,wide-ranged,67,72,0.07 ,LC,78,0.16 ,LC,44,-0.34 ,VU
sp300,Aesculus assamica,wide-ranged,936,1208,0.29 ,LC,1230,0.31 ,LC,1161,0.24 ,LC
sp301,Aesculus chinensis,wide-ranged,1603,1078,-0.33 ,VU,1071,-0.33 ,VU,786,-0.51 ,EN
sp302,Aesculus chinensis var. wilsonii,wide-ranged,1745,729,-0.58 ,EN,530,-0.70 ,EN,251,-0.86 ,CR
sp303,Afgekia filipes,wide-ranged,560,626,0.12 ,LC,621,0.11 ,LC,535,-0.04 ,NT
sp304,Aganope latifolia,wide-ranged,169,42,-0.75 ,EN,57,-0.66 ,EN,596,2.53 ,LC
sp305,Aganope thyrsiflora,wide-ranged,343,360,0.05 ,LC,400,0.17 ,LC,722,1.10 ,LC
sp306,Aganosma cymosa,wide-ranged,361,439,0.22 ,LC,422,0.17 ,LC,397,0.10 ,LC
sp307,Aganosma marginata,wide-ranged,75,67,-0.11 ,NT,54,-0.28 ,NT,171,1.28 ,LC
sp308,Aganosma schlechteriana,wide-ranged,1201,1102,-0.08 ,NT,1119,-0.07 ,NT,1192,-0.01 ,NT
sp309,Aganosma siamensis,wide-ranged,847,1041,0.23 ,LC,1013,0.20 ,LC,1025,0.21 ,LC
sp310,Agapetes aborensis,narrow-ranged,63,129,1.05 ,LC,131,1.08 ,LC,135,1.14 ,LC
sp311,Agapetes angulata,wide-ranged,84,80,-0.05 ,NT,78,-0.07 ,NT,39,-0.54 ,EN
sp312,Agapetes anonyma,wide-ranged,170,196,0.15 ,LC,199,0.17 ,LC,123,-0.28 ,NT
sp313,Agapetes brachypoda var. gracilis,narrow-ranged,124,394,2.18 ,LC,383,2.09 ,LC,182,0.47 ,LC
sp314,Agapetes brandisiana,narrow-ranged,114,321,1.82 ,LC,347,2.04 ,LC,205,0.80 ,LC
sp315,Agapetes buxifolia,wide-ranged,47,64,0.36 ,LC,67,0.43 ,LC,81,0.72 ,LC
sp316,Agapetes camelliifolia,wide-ranged,110,122,0.11 ,LC,122,0.11 ,LC,86,-0.22 ,NT
sp317,Agapetes ciliata,wide-ranged,115,130,0.13 ,LC,124,0.08 ,LC,75,-0.35 ,VU
sp318,Agapetes discolor,wide-ranged,153,172,0.12 ,LC,175,0.14 ,LC,148,-0.03 ,NT
sp319,Agapetes epacridea,wide-ranged,179,329,0.84 ,LC,382,1.13 ,LC,380,1.12 ,LC
sp320,Agapetes flava,wide-ranged,154,169,0.10 ,LC,170,0.10 ,LC,162,0.05 ,LC
sp321,Agapetes forrestii,wide-ranged,282,311,0.10 ,LC,307,0.09 ,LC,326,0.16 ,LC
sp322,Agapetes griffithii,wide-ranged,79,0,-1.00 ,EX,0,-1.00 ,EX,0,-1.00 ,EX
sp323,Agapetes hyalocheilos,wide-ranged,59,73,0.24 ,LC,80,0.36 ,LC,87,0.47 ,LC
sp324,Agapetes incurvata,wide-ranged,164,212,0.29 ,LC,217,0.32 ,LC,184,0.12 ,LC
sp325,Agapetes interdicta,wide-ranged,201,202,0.00 ,LC,179,-0.11 ,NT,171,-0.15 ,NT
sp326,Agapetes lacei,wide-ranged,352,474,0.35 ,LC,482,0.37 ,LC,413,0.17 ,LC
sp327,Agapetes lacei var. glaberrima,wide-ranged,97,49,-0.49 ,VU,40,-0.59 ,EN,73,-0.25 ,NT
sp328,Agapetes leiocarpa,wide-ranged,95,78,-0.18 ,NT,64,-0.33 ,VU,29,-0.69 ,EN
sp329,Agapetes leucocarpa,wide-ranged,102,131,0.28 ,LC,135,0.32 ,LC,71,-0.30 ,VU
sp330,Agapetes linearifolia,narrow-ranged,72,146,1.03 ,LC,153,1.13 ,LC,155,1.15 ,LC
sp331,Agapetes listeri,wide-ranged,78,90,0.15 ,LC,89,0.14 ,LC,76,-0.03 ,NT
sp332,Agapetes lobbii,wide-ranged,120,310,1.58 ,LC,292,1.43 ,LC,87,-0.28 ,NT
sp333,Agapetes macrophylla,wide-ranged,98,106,0.08 ,LC,107,0.09 ,LC,92,-0.06 ,NT
sp334,Agapetes malipoensis,wide-ranged,37,1,-0.97 ,CR,0,-1.00 ,EX,55,0.49 ,LC
sp335,Agapetes mannii,wide-ranged,1122,874,-0.22 ,NT,795,-0.29 ,NT,734,-0.35 ,VU
sp336,Agapetes marginata,wide-ranged,105,128,0.22 ,LC,129,0.23 ,LC,112,0.07 ,LC
sp337,Agapetes medogensis,wide-ranged,106,106,0.00 ,LC,101,-0.05 ,NT,61,-0.42 ,VU
sp338,Agapetes megacarpa,wide-ranged,118,48,-0.59 ,EN,36,-0.69 ,EN,39,-0.67 ,EN
sp339,Agapetes miniata,wide-ranged,28,0,-1.00 ,EX,0,-1.00 ,EX,0,-1.00 ,EX
sp340,Agapetes miranda,wide-ranged,73,101,0.38 ,LC,108,0.48 ,LC,89,0.22 ,LC
sp341,Agapetes mitrarioides,wide-ranged,96,20,-0.79 ,EN,9,-0.91 ,CR,1,-0.99 ,CR
sp342,Agapetes neriifolia,narrow-ranged,108,323,1.99 ,LC,336,2.11 ,LC,268,1.48 ,LC
sp343,Agapetes nutans,narrow-ranged,61,14,-0.77 ,EN,12,-0.80 ,CR,32,-0.48 ,VU
sp344,Agapetes oblonga,wide-ranged,360,385,0.07 ,LC,364,0.01 ,LC,242,-0.33 ,VU
sp345,Agapetes obovata,wide-ranged,31,3,-0.90 ,CR,4,-0.87 ,CR,45,0.45 ,LC
sp346,Agapetes pensilis,wide-ranged,219,221,0.01 ,LC,212,-0.03 ,NT,199,-0.09 ,NT
sp347,Agapetes pilifera,narrow-ranged,79,93,0.18 ,LC,81,0.03 ,LC,99,0.25 ,LC
sp348,Agapetes praeclara,wide-ranged,208,379,0.82 ,LC,433,1.08 ,LC,486,1.34 ,LC
sp349,Agapetes praestigiosa,wide-ranged,80,101,0.26 ,LC,110,0.38 ,LC,89,0.11 ,LC
sp350,Agapetes pseudogriffithii,narrow-ranged,58,558,8.62 ,LC,557,8.60 ,LC,235,3.05 ,LC
sp351,Agapetes pubiflora,wide-ranged,105,110,0.05 ,LC,109,0.04 ,LC,92,-0.12 ,NT
sp352,Agapetes pyrolifolia,wide-ranged,240,266,0.11 ,LC,254,0.06 ,LC,215,-0.10 ,NT
sp353,Agapetes refracta,wide-ranged,98,121,0.23 ,LC,132,0.35 ,LC,127,0.30 ,LC
sp354,Agapetes rubrobracteata,wide-ranged,507,433,-0.15 ,NT,342,-0.33 ,VU,422,-0.17 ,NT
sp355,Agapetes salicifolia,narrow-ranged,86,115,0.34 ,LC,108,0.26 ,LC,120,0.40 ,LC
sp356,Agelaea trinervis,narrow-ranged,72,148,1.06 ,LC,147,1.04 ,LC,156,1.17 ,LC
sp357,Aglaia elaeagnoidea,wide-ranged,670,730,0.09 ,LC,651,-0.03 ,NT,777,0.16 ,LC
sp358,Aglaia lawii,wide-ranged,1466,1771,0.21 ,LC,1751,0.19 ,LC,1553,0.06 ,LC
sp359,Aglaia odorata,wide-ranged,980,1091,0.11 ,LC,1103,0.13 ,LC,1278,0.30 ,LC
sp360,Aglaia perviridis,wide-ranged,217,274,0.26 ,LC,266,0.23 ,LC,223,0.03 ,LC
sp361,Aglaia rimosa,wide-ranged,25,43,0.72 ,LC,37,0.48 ,LC,42,0.68 ,LC
sp362,Aglaia spectabilis,wide-ranged,93,231,1.48 ,LC,211,1.27 ,LC,119,0.28 ,LC
sp363,Aglaia teysmanniana,narrow-ranged,87,252,1.90 ,LC,266,2.06 ,LC,291,2.34 ,LC
sp364,Aidia canthioides,wide-ranged,2197,2220,0.01 ,LC,2107,-0.04 ,NT,2139,-0.03 ,NT
sp365,Aidia cochinchinensis,wide-ranged,3250,3183,-0.02 ,NT,2701,-0.17 ,NT,2056,-0.37 ,VU
sp366,Aidia oxyodonta,wide-ranged,398,475,0.19 ,LC,690,0.73 ,LC,790,0.98 ,LC
sp367,Aidia pycnantha,wide-ranged,1132,85,-0.92 ,CR,49,-0.96 ,CR,439,-0.61 ,EN
sp368,Aidia salicifolia,wide-ranged,41,27,-0.34 ,VU,47,0.15 ,LC,87,1.12 ,LC
sp369,Aidia yunnanensis,wide-ranged,395,484,0.23 ,LC,418,0.06 ,LC,464,0.17 ,LC
sp370,Ailanthus altissima,wide-ranged,7315,6298,-0.14 ,NT,5909,-0.19 ,NT,4611,-0.37 ,VU
sp371,Ailanthus altissima var. sutchuenensis,wide-ranged,877,530,-0.40 ,VU,542,-0.38 ,VU,567,-0.35 ,VU
sp372,Ailanthus fordii,wide-ranged,94,115,0.22 ,LC,97,0.03 ,LC,41,-0.56 ,EN
sp373,Ailanthus giraldii,wide-ranged,442,571,0.29 ,LC,675,0.53 ,LC,673,0.52 ,LC
sp374,Ailanthus triphysa,wide-ranged,374,582,0.56 ,LC,536,0.43 ,LC,500,0.34 ,LC
sp375,Ailanthus vilmoriniana,wide-ranged,2363,1898,-0.20 ,NT,1774,-0.25 ,NT,1427,-0.40 ,VU
sp376,Ajania fruticulosa,wide-ranged,4940,5499,0.11 ,LC,5682,0.15 ,LC,5819,0.18 ,LC
sp377,Ajania nematoloba,wide-ranged,443,302,-0.32 ,VU,303,-0.32 ,VU,286,-0.35 ,VU
sp378,Ajania nitida,narrow-ranged,293,976,2.33 ,LC,978,2.34 ,LC,788,1.69 ,LC
sp379,Ajania nubigena,narrow-ranged,50,8,-0.84 ,CR,6,-0.88 ,CR,4,-0.92 ,CR
sp380,Ajania potaninii,wide-ranged,251,124,-0.51 ,EN,111,-0.56 ,EN,138,-0.45 ,VU
sp381,Ajania purpurea,wide-ranged,147,180,0.22 ,LC,185,0.26 ,LC,90,-0.39 ,VU
sp382,Ajania quercifolia,wide-ranged,114,39,-0.66 ,EN,55,-0.52 ,EN,30,-0.74 ,EN
sp383,Ajania ramosa,wide-ranged,948,785,-0.17 ,NT,718,-0.24 ,NT,145,-0.85 ,CR
sp384,Ajania salicifolia,wide-ranged,1106,1467,0.33 ,LC,1375,0.24 ,LC,1135,0.03 ,LC
sp385,Ajania scharnhorstii,wide-ranged,1306,954,-0.27 ,NT,861,-0.34 ,VU,638,-0.51 ,EN
sp386,Ajania tibetica,wide-ranged,1452,1092,-0.25 ,NT,1139,-0.22 ,NT,1160,-0.20 ,NT
sp387,Ajania variifolia,wide-ranged,315,180,-0.43 ,VU,119,-0.62 ,EN,62,-0.80 ,CR
sp388,Akebia chingshuiensis,narrow-ranged,50,52,0.04 ,LC,50,0.00 ,LC,38,-0.24 ,NT
sp389,Akebia longeracemosa,wide-ranged,72,160,1.22 ,LC,94,0.31 ,LC,9,-0.88 ,CR
sp390,Akebia quinata,wide-ranged,2937,2402,-0.18 ,NT,2195,-0.25 ,NT,1387,-0.53 ,EN
sp391,Akebia trifoliata,wide-ranged,3697,2552,-0.31 ,VU,2353,-0.36 ,VU,2250,-0.39 ,VU
sp392,Akebia trifoliata ssp. australis,wide-ranged,3870,3272,-0.15 ,NT,3039,-0.21 ,NT,2783,-0.28 ,NT
sp393,Alangium alpinum,wide-ranged,339,513,0.51 ,LC,534,0.58 ,LC,428,0.26 ,LC
sp394,Alangium barbatum,wide-ranged,344,518,0.51 ,LC,425,0.24 ,LC,391,0.14 ,LC
sp395,Alangium chinense,wide-ranged,6127,6167,0.01 ,LC,6080,-0.01 ,NT,5761,-0.06 ,NT
sp396,Alangium chinense ssp. pauciflorum,wide-ranged,1174,780,-0.34 ,VU,611,-0.48 ,VU,333,-0.72 ,EN
sp397,Alangium chinense ssp. strigosum,wide-ranged,2031,1105,-0.46 ,VU,773,-0.62 ,EN,519,-0.74 ,EN
sp398,Alangium chinense ssp. triangulare,wide-ranged,665,82,-0.88 ,CR,63,-0.91 ,CR,53,-0.92 ,CR
sp399,Alangium faberi,wide-ranged,3282,3273,0.00 ,NT,3178,-0.03 ,NT,3243,-0.01 ,NT
sp400,Alangium faberi var. heterophyllum,wide-ranged,707,553,-0.22 ,NT,395,-0.44 ,VU,150,-0.79 ,EN
sp401,Alangium faberi var. perforatum,wide-ranged,355,234,-0.34 ,VU,138,-0.61 ,EN,41,-0.88 ,CR
sp402,Alangium faberi var. platyphyllum,wide-ranged,823,342,-0.58 ,EN,388,-0.53 ,EN,877,0.07 ,LC
sp403,Alangium kurzii,wide-ranged,3387,2571,-0.24 ,NT,2042,-0.40 ,VU,1620,-0.52 ,EN
sp404,Alangium kurzii var. handelii,wide-ranged,1985,1101,-0.45 ,VU,682,-0.66 ,EN,459,-0.77 ,EN
sp405,Alangium kwangsiense,wide-ranged,875,339,-0.61 ,EN,189,-0.78 ,EN,163,-0.81 ,CR
sp406,Alangium platanifolium var. trilobum,wide-ranged,4583,4455,-0.03 ,NT,4385,-0.04 ,NT,3452,-0.25 ,NT
sp407,Alangium salviifolium,wide-ranged,138,165,0.20 ,LC,190,0.38 ,LC,428,2.10 ,LC
sp408,Alangium yunnanense,wide-ranged,84,56,-0.33 ,VU,46,-0.45 ,VU,14,-0.83 ,CR
sp409,Albertisia laurifolia,wide-ranged,186,76,-0.59 ,EN,97,-0.48 ,VU,221,0.19 ,LC
sp410,Albizia attopeuensis,narrow-ranged,57,106,0.86 ,LC,107,0.88 ,LC,113,0.98 ,LC
sp411,Albizia chinensis,wide-ranged,2772,2857,0.03 ,LC,2795,0.01 ,LC,2709,-0.02 ,NT
sp412,Albizia corniculata,wide-ranged,1220,852,-0.30 ,VU,794,-0.35 ,VU,1342,0.10 ,LC
sp413,Albizia crassiramea,wide-ranged,324,534,0.65 ,LC,462,0.43 ,LC,509,0.57 ,LC
sp414,Albizia garrettii,wide-ranged,434,308,-0.29 ,NT,250,-0.42 ,VU,173,-0.60 ,EN
sp415,Albizia julibrissin,wide-ranged,6661,7384,0.11 ,LC,7348,0.10 ,LC,7174,0.08 ,LC
sp416,Albizia kalkora,wide-ranged,4856,5050,0.04 ,LC,4943,0.02 ,LC,4636,-0.05 ,NT
sp417,Albizia lucidior,wide-ranged,1185,1404,0.18 ,LC,1348,0.14 ,LC,1191,0.01 ,LC
sp418,Albizia mollis,wide-ranged,1082,387,-0.64 ,EN,401,-0.63 ,EN,763,-0.29 ,NT
sp419,Albizia odoratissima,wide-ranged,2336,2645,0.13 ,LC,2552,0.09 ,LC,2172,-0.07 ,NT
sp420,Albizia procera,wide-ranged,312,406,0.30 ,LC,405,0.30 ,LC,443,0.42 ,LC
sp421,Albizia sherriffii,wide-ranged,154,174,0.13 ,LC,161,0.05 ,LC,156,0.01 ,LC
sp422,Alchornea davidii,wide-ranged,2845,1730,-0.39 ,VU,1320,-0.54 ,EN,806,-0.72 ,EN
sp423,Alchornea hunanensis,wide-ranged,256,27,-0.89 ,CR,18,-0.93 ,CR,7,-0.97 ,CR
sp424,Alchornea rugosa,wide-ranged,1048,524,-0.50 ,EN,577,-0.45 ,VU,1472,0.40 ,LC
sp425,Alchornea rugosa var. pubescens,wide-ranged,183,94,-0.49 ,VU,116,-0.37 ,VU,571,2.12 ,LC
sp426,Alchornea tiliifolia,wide-ranged,1208,1510,0.25 ,LC,1398,0.16 ,LC,1244,0.03 ,LC
sp427,Alchornea trewioides,wide-ranged,2489,2982,0.20 ,LC,2802,0.13 ,LC,3186,0.28 ,LC
sp428,Alchornea trewioides var. sinica,wide-ranged,131,0,-1.00 ,EX,0,-1.00 ,EX,171,0.31 ,LC
sp429,Alcimandra cathcartii,wide-ranged,899,940,0.05 ,LC,801,-0.11 ,NT,379,-0.58 ,EN
sp430,Aleurites moluccana,wide-ranged,864,813,-0.06 ,NT,794,-0.08 ,NT,806,-0.07 ,NT
sp431,Alhagi sparsifolia,wide-ranged,1063,376,-0.65 ,EN,258,-0.76 ,EN,102,-0.90 ,CR
sp432,Alleizettella leucocarpa,wide-ranged,635,665,0.05 ,LC,587,-0.08 ,NT,566,-0.11 ,NT
sp433,Allomorphia balansae,wide-ranged,519,95,-0.82 ,CR,105,-0.80 ,EN,321,-0.38 ,VU
sp434,Allomorphia baviensis,wide-ranged,235,390,0.66 ,LC,324,0.38 ,LC,360,0.53 ,LC
sp435,Allomorphia urophylla,wide-ranged,343,12,-0.97 ,CR,13,-0.96 ,CR,270,-0.21 ,NT
sp436,Allophylus caudatus,wide-ranged,75,14,-0.81 ,CR,14,-0.81 ,CR,103,0.37 ,LC
sp437,Allophylus chartaceus,narrow-ranged,194,366,0.89 ,LC,381,0.96 ,LC,325,0.68 ,LC
sp438,Allophylus cobbe var. velutinus,wide-ranged,65,204,2.14 ,LC,251,2.86 ,LC,528,7.12 ,LC
sp439,Allophylus dimorphus,narrow-ranged,23,56,1.43 ,LC,55,1.39 ,LC,73,2.17 ,LC
sp440,Allophylus hirsutus,wide-ranged,52,119,1.29 ,LC,110,1.12 ,LC,95,0.83 ,LC
sp441,Allophylus longipes,wide-ranged,433,514,0.19 ,LC,456,0.05 ,LC,374,-0.14 ,NT
sp442,Allophylus viridis,wide-ranged,63,43,-0.32 ,VU,57,-0.10 ,NT,39,-0.38 ,VU
sp443,Alniphyllum eberhardtii,wide-ranged,198,44,-0.78 ,EN,59,-0.70 ,EN,480,1.42 ,LC
sp444,Alniphyllum fortunei,wide-ranged,3815,3917,0.03 ,LC,3821,0.00 ,LC,3782,-0.01 ,NT
sp445,Alnus cremastogyne,wide-ranged,1801,1418,-0.21 ,NT,1191,-0.34 ,VU,584,-0.68 ,EN
sp446,Alnus ferdinandi-coburgii,wide-ranged,856,314,-0.63 ,EN,282,-0.67 ,EN,527,-0.38 ,VU
sp447,Alnus formosana,wide-ranged,49,67,0.37 ,LC,65,0.33 ,LC,62,0.27 ,LC
sp448,Alnus henryi,wide-ranged,34,41,0.21 ,LC,38,0.12 ,LC,44,0.29 ,LC
sp449,Alnus hirsuta,wide-ranged,1278,1178,-0.08 ,NT,1181,-0.08 ,NT,876,-0.31 ,VU
sp450,Alnus japonica,wide-ranged,805,378,-0.53 ,EN,330,-0.59 ,EN,222,-0.72 ,EN
sp451,Alnus lanata,narrow-ranged,653,493,-0.25 ,NT,488,-0.25 ,NT,378,-0.42 ,VU
sp452,Alnus mandshurica,wide-ranged,1382,1234,-0.11 ,NT,1208,-0.13 ,NT,857,-0.38 ,VU
sp453,Alnus nepalensis,wide-ranged,2298,2289,0.00 ,NT,2227,-0.03 ,NT,2058,-0.10 ,NT
sp454,Alnus trabeculosa,wide-ranged,2226,1655,-0.26 ,NT,1240,-0.44 ,VU,716,-0.68 ,EN
sp455,Alphitonia incana,wide-ranged,50,34,-0.32 ,VU,44,-0.12 ,NT,38,-0.24 ,NT
sp456,Alphonsea boniana,wide-ranged,69,204,1.96 ,LC,182,1.64 ,LC,156,1.26 ,LC
sp457,Alphonsea mollis,wide-ranged,94,279,1.97 ,LC,249,1.65 ,LC,154,0.64 ,LC
sp458,Alphonsea monogyna,wide-ranged,489,817,0.67 ,LC,815,0.67 ,LC,736,0.51 ,LC
sp459,Alphonsea tsangyuanensis,wide-ranged,217,296,0.36 ,LC,272,0.25 ,LC,288,0.33 ,LC
sp460,Alseodaphne andersonii,wide-ranged,507,562,0.11 ,LC,561,0.11 ,LC,482,-0.05 ,NT
sp461,Alseodaphne hainanensis,narrow-ranged,139,497,2.58 ,LC,494,2.55 ,LC,435,2.13 ,LC
sp462,Alseodaphne huanglianshanensis,narrow-ranged,127,272,1.14 ,LC,274,1.16 ,LC,236,0.86 ,LC
