species,name,class,current,RCP2.6,RCP2.6_CSH,Type_1,RCP4.5,RCP4.5_CSH,Type_2,RCP8.5,RCP8.5_CSH,Type_3
sp7156,Rhododendron charitopes,wide-ranged,82,38,-0.54,EN,37,-0.55,EN,8,-0.9,CR
sp7157,Rhododendron charitopes ssp. tsangpoense,wide-ranged,44,42,-0.05,NT,41,-0.07,NT,22,-0.5,EN
sp7158,Rhododendron chihsinianum,wide-ranged,185,207,0.12,LC,203,0.1,LC,192,0.04,LC
sp7159,Rhododendron chrysocalyx,wide-ranged,618,431,-0.3,VU,349,-0.44,VU,320,-0.48,VU
sp7160,Rhododendron chrysocalyx var. xiushanense,narrow-ranged,226,3811,15.86,LC,3811,15.86,LC,3812,15.87,LC
sp7161,Rhododendron chrysodoron,wide-ranged,376,647,0.72,LC,622,0.65,LC,428,0.14,LC
sp7162,Rhododendron chunii,narrow-ranged,395,1250,2.16,LC,1171,1.96,LC,1249,2.16,LC
sp7163,Rhododendron ciliatum,wide-ranged,190,420,1.21,LC,457,1.41,LC,399,1.1,LC
sp7164,Rhododendron ciliicalyx,wide-ranged,1296,415,-0.68,EN,469,-0.64,EN,1175,-0.09,NT
sp7165,Rhododendron ciliicalyx ssp. lyi,narrow-ranged,99,11,-0.89,CR,3,-0.97,CR,46,-0.54,EN
sp7166,Rhododendron ciliipes,wide-ranged,54,32,-0.41,VU,29,-0.46,VU,27,-0.5,EN
sp7167,Rhododendron cinnabarinum,wide-ranged,237,388,0.64,LC,400,0.69,LC,118,-0.5,EN
sp7168,Rhododendron circinnatum,narrow-ranged,75,12,-0.84,CR,13,-0.83,CR,1,-0.99,CR
sp7169,Rhododendron citriniflorum,wide-ranged,113,104,-0.08,NT,96,-0.15,NT,90,-0.2,NT
sp7170,Rhododendron citriniflorum var. horaeum,wide-ranged,84,68,-0.19,NT,45,-0.46,VU,30,-0.64,EN
sp7171,Rhododendron clementinae,wide-ranged,189,183,-0.03,NT,182,-0.04,NT,111,-0.41,VU
sp7172,Rhododendron clementinae ssp. aureodorsale,narrow-ranged,87,541,5.22,LC,497,4.71,LC,149,0.71,LC
sp7173,Rhododendron codonanthum,narrow-ranged,166,4599,26.7,LC,4502,26.12,LC,1436,7.65,LC
sp7174,Rhododendron coelicum,narrow-ranged,134,3056,21.81,LC,2996,21.36,LC,1308,8.76,LC
sp7175,Rhododendron coeloneurum,wide-ranged,503,135,-0.73,EN,121,-0.76,EN,212,-0.58,EN
sp7176,Rhododendron comisteum,wide-ranged,151,96,-0.36,VU,84,-0.44,VU,77,-0.49,VU
sp7177,Rhododendron complexum,wide-ranged,166,91,-0.45,VU,71,-0.57,EN,44,-0.73,EN
sp7178,Rhododendron concinnum,wide-ranged,1086,952,-0.12,NT,860,-0.21,NT,630,-0.42,VU
sp7179,Rhododendron coriaceum,wide-ranged,298,383,0.29,LC,371,0.24,LC,368,0.23,LC
sp7180,Rhododendron coryanum,wide-ranged,360,429,0.19,LC,407,0.13,LC,374,0.04,LC
sp7181,Rhododendron crassistylum,narrow-ranged,344,2408,6,LC,2359,5.86,LC,2008,4.84,LC
sp7182,Rhododendron cretaceum,narrow-ranged,342,3442,9.06,LC,3472,9.15,LC,2962,7.66,LC
sp7183,Rhododendron crinigerum,wide-ranged,410,206,-0.5,VU,193,-0.53,EN,207,-0.5,VU
sp7184,Rhododendron crinigerum var. euadenium,narrow-ranged,122,221,0.81,LC,239,0.96,LC,89,-0.27,NT
sp7185,Rhododendron cuneatum,wide-ranged,277,714,1.58,LC,893,2.22,LC,927,2.35,LC
sp7186,Rhododendron cyanocarpum,narrow-ranged,266,2875,9.81,LC,2833,9.65,LC,1760,5.62,LC
sp7187,Rhododendron dalhousieae,wide-ranged,91,221,1.43,LC,235,1.58,LC,91,0,LC
sp7188,Rhododendron dalhousieae var. rhabdotum,wide-ranged,81,205,1.53,LC,219,1.7,LC,84,0.04,LC
sp7189,Rhododendron danbaense,narrow-ranged,267,348,0.3,LC,342,0.28,LC,193,-0.28,NT
sp7190,Rhododendron dasycladoides,wide-ranged,113,134,0.19,LC,114,0.01,LC,13,-0.88,CR
sp7191,Rhododendron dasypetalum,narrow-ranged,82,53,-0.35,VU,52,-0.37,VU,25,-0.7,EN
sp7192,Rhododendron dauricum,wide-ranged,2119,1725,-0.19,NT,1600,-0.24,NT,1283,-0.39,VU
sp7193,Rhododendron davidii,wide-ranged,381,866,1.27,LC,926,1.43,LC,1151,2.02,LC
sp7194,Rhododendron davidsonianum,wide-ranged,513,615,0.2,LC,565,0.1,LC,368,-0.28,NT
sp7195,Rhododendron dawuense,wide-ranged,58,1,-0.98,CR,6,-0.9,CR,0,-1,EX
sp7196,Rhododendron declivatum,narrow-ranged,96,696,6.25,LC,651,5.78,LC,176,0.83,LC
sp7197,Rhododendron decorum,wide-ranged,1758,1773,0.01,LC,1697,-0.03,NT,1431,-0.19,NT
sp7198,Rhododendron decorum ssp. diaprepes,wide-ranged,323,221,-0.32,VU,194,-0.4,VU,487,0.51,LC
sp7199,Rhododendron decorum ssp. parvistigmatis,narrow-ranged,306,7384,23.13,LC,7457,23.37,LC,5525,17.06,LC
sp7200,Rhododendron dekatanum,narrow-ranged,136,411,2.02,LC,442,2.25,LC,211,0.55,LC
sp7201,Rhododendron delavayi,wide-ranged,1860,2094,0.13,LC,2080,0.12,LC,1874,0.01,LC
sp7202,Rhododendron delavayi var. peramoenum,wide-ranged,269,149,-0.45,VU,137,-0.49,VU,147,-0.45,VU
sp7203,Rhododendron delavayi var. pilostylum,narrow-ranged,56,50,-0.11,NT,30,-0.46,VU,4,-0.93,CR
sp7204,Rhododendron dendricola,wide-ranged,27,19,-0.3,NT,16,-0.41,VU,15,-0.44,VU
sp7205,Rhododendron dendrocharis,wide-ranged,272,891,2.28,LC,920,2.38,LC,1011,2.72,LC
sp7206,Rhododendron densifolium,narrow-ranged,122,1290,9.57,LC,1306,9.7,LC,1368,10.21,LC
sp7207,Rhododendron denudatum,wide-ranged,288,290,0.01,LC,271,-0.06,NT,199,-0.31,VU
sp7208,Rhododendron detersile,wide-ranged,69,31,-0.55,EN,22,-0.68,EN,0,-1,EX
sp7209,Rhododendron dichroanthum,wide-ranged,31,23,-0.26,NT,18,-0.42,VU,15,-0.52,EN
sp7210,Rhododendron dichroanthum ssp. apodectum,wide-ranged,30,21,-0.3,VU,14,-0.53,EN,15,-0.5,EN
sp7211,Rhododendron dichroanthum ssp. scyphocalyx,wide-ranged,42,36,-0.14,NT,34,-0.19,NT,35,-0.17,NT
sp7212,Rhododendron dichroanthum ssp. septentrionale,wide-ranged,26,12,-0.54,EN,7,-0.73,EN,0,-1,EX
sp7213,Rhododendron dignabile,narrow-ranged,147,457,2.11,LC,494,2.36,LC,282,0.92,LC
sp7214,Rhododendron discolor,wide-ranged,1523,856,-0.44,VU,575,-0.62,EN,340,-0.78,EN
sp7215,Rhododendron ebianense,narrow-ranged,113,7182,62.56,LC,7222,62.91,LC,4149,35.72,LC
sp7216,Rhododendron eclecteum,wide-ranged,581,79,-0.86,CR,77,-0.87,CR,123,-0.79,EN
sp7217,Rhododendron eclecteum var. bellatulum,wide-ranged,184,143,-0.22,NT,133,-0.28,NT,128,-0.3,VU
sp7218,Rhododendron edgeworthii,wide-ranged,1267,1251,-0.01,NT,1214,-0.04,NT,796,-0.37,VU
sp7219,Rhododendron elegantulum,wide-ranged,71,63,-0.11,NT,65,-0.08,NT,26,-0.63,EN
sp7220,Rhododendron emarginatum,wide-ranged,284,8,-0.97,CR,3,-0.99,CR,175,-0.38,VU
sp7221,Rhododendron erastum,narrow-ranged,160,106,-0.34,VU,115,-0.28,NT,43,-0.73,EN
sp7222,Rhododendron erosum,wide-ranged,58,97,0.67,LC,115,0.98,LC,73,0.26,LC
sp7223,Rhododendron esetulosum,wide-ranged,197,21,-0.89,CR,15,-0.92,CR,11,-0.94,CR
sp7224,Rhododendron euchroum,narrow-ranged,77,117,0.52,LC,93,0.21,LC,57,-0.26,NT
sp7225,Rhododendron eudoxum,wide-ranged,56,49,-0.13,NT,38,-0.32,VU,49,-0.13,NT
sp7226,Rhododendron eudoxum var. bruneifolium,wide-ranged,98,2,-0.98,CR,2,-0.98,CR,2,-0.98,CR
sp7227,Rhododendron eudoxum var. mesopolium,wide-ranged,50,60,0.2,LC,50,0,LC,53,0.06,LC
sp7228,Rhododendron eurysiphon,wide-ranged,86,39,-0.55,EN,33,-0.62,EN,48,-0.44,VU
sp7229,Rhododendron exasperatum,wide-ranged,225,126,-0.44,VU,117,-0.48,VU,71,-0.68,EN
sp7230,Rhododendron excellens,wide-ranged,281,19,-0.93,CR,15,-0.95,CR,125,-0.56,EN
sp7231,Rhododendron faberi,wide-ranged,423,469,0.11,LC,458,0.08,LC,215,-0.49,VU
sp7232,Rhododendron faberi ssp. prattii,narrow-ranged,233,1840,6.9,LC,1840,6.9,LC,1448,5.21,LC
sp7233,Rhododendron facetum,wide-ranged,217,164,-0.24,NT,125,-0.42,VU,82,-0.62,EN
sp7234,Rhododendron faithiae,wide-ranged,444,429,-0.03,NT,292,-0.34,VU,271,-0.39,VU
sp7235,Rhododendron fangchengense,narrow-ranged,126,601,3.77,LC,632,4.02,LC,1268,9.06,LC
sp7236,Rhododendron farrerae,wide-ranged,1415,922,-0.35,VU,548,-0.61,EN,237,-0.83,CR
sp7237,Rhododendron fastigiatum,wide-ranged,844,276,-0.67,EN,287,-0.66,EN,536,-0.36,VU
sp7238,Rhododendron faucium,wide-ranged,72,78,0.08,LC,68,-0.06,NT,21,-0.71,EN
sp7239,Rhododendron feddei,wide-ranged,38,5,-0.87,CR,0,-1,EX,7,-0.82,CR
sp7240,Rhododendron flavantherum,wide-ranged,156,253,0.62,LC,233,0.49,LC,230,0.47,LC
sp7241,Rhododendron flavidum,wide-ranged,175,441,1.52,LC,402,1.3,LC,377,1.15,LC
sp7242,Rhododendron flavoflorum,narrow-ranged,132,3062,22.2,LC,2990,21.65,LC,1252,8.48,LC
sp7243,Rhododendron fletcherianum,wide-ranged,109,78,-0.28,NT,71,-0.35,VU,86,-0.21,NT
sp7244,Rhododendron floccigerum,wide-ranged,248,144,-0.42,VU,126,-0.49,VU,133,-0.46,VU
sp7245,Rhododendron floribundum,wide-ranged,537,732,0.36,LC,797,0.48,LC,862,0.61,LC
sp7246,Rhododendron florulentum,wide-ranged,277,392,0.42,LC,348,0.26,LC,260,-0.06,NT
sp7247,Rhododendron flumineum,narrow-ranged,129,143,0.11,LC,125,-0.03,NT,317,1.46,LC
sp7248,Rhododendron formosanum,wide-ranged,76,264,2.47,LC,234,2.08,LC,214,1.82,LC
sp7249,Rhododendron forrestii,wide-ranged,385,142,-0.63,EN,131,-0.66,EN,116,-0.7,EN
sp7250,Rhododendron forrestii ssp. papillatum,wide-ranged,140,158,0.13,LC,163,0.16,LC,139,-0.01,NT
sp7251,Rhododendron fortunei,wide-ranged,2856,1672,-0.41,VU,1187,-0.58,EN,863,-0.7,EN
sp7252,Rhododendron fragariiflorum,wide-ranged,193,204,0.06,LC,207,0.07,LC,124,-0.36,VU
sp7253,Rhododendron fuchsiifolium,narrow-ranged,511,4797,8.39,LC,4765,8.32,LC,5311,9.39,LC
sp7254,Rhododendron fulgens,wide-ranged,133,185,0.39,LC,215,0.62,LC,102,-0.23,NT
sp7255,Rhododendron fulvum,wide-ranged,638,545,-0.15,NT,515,-0.19,NT,232,-0.64,EN
sp7256,Rhododendron fuscipilum,narrow-ranged,167,2334,12.98,LC,2378,13.24,LC,1637,8.8,LC
sp7257,Rhododendron galactinum,wide-ranged,199,391,0.96,LC,349,0.75,LC,97,-0.51,EN
sp7258,Rhododendron gannanense,wide-ranged,37,9,-0.76,EN,6,-0.84,CR,18,-0.51,EN
sp7259,Rhododendron gemmiferum,wide-ranged,86,54,-0.37,VU,50,-0.42,VU,33,-0.62,EN
sp7260,Rhododendron genestierianum,wide-ranged,569,841,0.48,LC,777,0.37,LC,393,-0.31,VU
sp7261,Rhododendron glanduliferum,narrow-ranged,328,7623,22.24,LC,7668,22.38,LC,5834,16.79,LC
sp7262,Rhododendron glischrum,wide-ranged,723,137,-0.81,CR,132,-0.82,CR,327,-0.55,EN
sp7263,Rhododendron glischrum ssp. rude,wide-ranged,31,23,-0.26,NT,20,-0.35,VU,14,-0.55,EN
sp7264,Rhododendron gologense,narrow-ranged,285,589,1.07,LC,537,0.88,LC,452,0.59,LC
sp7265,Rhododendron gongshanense,narrow-ranged,95,157,0.65,LC,161,0.69,LC,63,-0.34,VU
sp7266,Rhododendron grande,wide-ranged,185,286,0.55,LC,290,0.57,LC,141,-0.24,NT
sp7267,Rhododendron griersonianum,narrow-ranged,110,49,-0.55,EN,30,-0.73,EN,47,-0.57,EN
sp7268,Rhododendron griffithianum,wide-ranged,92,254,1.76,LC,278,2.02,LC,104,0.13,LC
sp7269,Rhododendron guangnanense,wide-ranged,48,0,-1,EX,0,-1,EX,20,-0.58,EN
sp7270,Rhododendron guizhongense,narrow-ranged,83,1912,22.04,LC,1905,21.95,LC,1230,13.82,LC
sp7271,Rhododendron guizhouense,narrow-ranged,502,3918,6.8,LC,3881,6.73,LC,3665,6.3,LC
sp7272,Rhododendron haematodes,wide-ranged,218,141,-0.35,VU,124,-0.43,VU,111,-0.49,VU
sp7273,Rhododendron haematodes ssp. chaetomallum,wide-ranged,221,99,-0.55,EN,87,-0.61,EN,91,-0.59,EN
sp7274,Rhododendron hainanense,wide-ranged,319,259,-0.19,NT,292,-0.08,NT,670,1.1,LC
sp7275,Rhododendron hanceanum,wide-ranged,124,361,1.91,LC,338,1.73,LC,102,-0.18,NT
sp7276,Rhododendron hancockii,wide-ranged,533,140,-0.74,EN,111,-0.79,EN,305,-0.43,VU
sp7277,Rhododendron haofui,wide-ranged,1627,355,-0.78,EN,200,-0.88,CR,276,-0.83,CR
sp7278,Rhododendron heliolepis,wide-ranged,495,394,-0.2,NT,310,-0.37,VU,207,-0.58,EN
sp7279,Rhododendron heliolepis var. oporinum,wide-ranged,148,94,-0.36,VU,82,-0.45,VU,87,-0.41,VU
sp7280,Rhododendron hemitrichotum,wide-ranged,117,86,-0.26,NT,70,-0.4,VU,82,-0.3,NT
sp7281,Rhododendron hemsleyanum,wide-ranged,112,109,-0.03,NT,73,-0.35,VU,87,-0.22,NT
sp7282,Rhododendron henanense,narrow-ranged,95,67,-0.29,NT,47,-0.51,EN,33,-0.65,EN
sp7283,Rhododendron henryi,wide-ranged,1260,1099,-0.13,NT,915,-0.27,NT,740,-0.41,VU
sp7284,Rhododendron henryi var. dunnii,wide-ranged,391,305,-0.22,NT,243,-0.38,VU,184,-0.53,EN
sp7285,Rhododendron hippophaeoides,wide-ranged,489,491,0,LC,505,0.03,LC,373,-0.24,NT
sp7286,Rhododendron hippophaeoides var. occidentale,wide-ranged,96,47,-0.51,EN,50,-0.48,VU,25,-0.74,EN
sp7287,Rhododendron hirsutipetiolatum,narrow-ranged,45,3582,78.6,LC,3467,76.04,LC,1042,22.16,LC
sp7288,Rhododendron hirtipes,wide-ranged,211,284,0.35,LC,305,0.45,LC,242,0.15,LC
sp7289,Rhododendron hodgsonii,wide-ranged,79,155,0.96,LC,171,1.16,LC,73,-0.08,NT
sp7290,Rhododendron hoi,narrow-ranged,188,419,1.23,LC,355,0.89,LC,78,-0.59,EN
sp7291,Rhododendron hongkongense,wide-ranged,368,239,-0.35,VU,219,-0.4,VU,171,-0.54,EN
sp7292,Rhododendron hookeri,narrow-ranged,77,434,4.64,LC,433,4.62,LC,196,1.55,LC
sp7293,Rhododendron huanum,wide-ranged,309,170,-0.45,VU,128,-0.59,EN,58,-0.81,CR
sp7294,Rhododendron huguangense,narrow-ranged,320,1267,2.96,LC,1147,2.58,LC,694,1.17,LC
sp7295,Rhododendron huidongense,narrow-ranged,256,1872,6.31,LC,1968,6.69,LC,2225,7.69,LC
sp7296,Rhododendron hunanense,wide-ranged,327,507,0.55,LC,350,0.07,LC,335,0.02,LC
sp7297,Rhododendron hunnewellianum,wide-ranged,131,31,-0.76,EN,27,-0.79,EN,35,-0.73,EN
sp7298,Rhododendron hunnewellianum ssp. rockii,wide-ranged,49,41,-0.16,NT,44,-0.1,NT,36,-0.27,NT
sp7299,Rhododendron hylaeum,wide-ranged,215,243,0.13,LC,223,0.04,LC,211,-0.02,NT
sp7300,Rhododendron hypenanthum,wide-ranged,63,77,0.22,LC,80,0.27,LC,70,0.11,LC
sp7301,Rhododendron hyperythrum,narrow-ranged,64,1068,15.69,LC,1088,16,LC,310,3.84,LC
sp7302,Rhododendron hypoblematosum,narrow-ranged,440,2622,4.96,LC,2574,4.85,LC,2056,3.67,LC
sp7303,Rhododendron hypoglaucum,wide-ranged,474,175,-0.63,EN,117,-0.75,EN,40,-0.92,CR
sp7304,Rhododendron igneum,narrow-ranged,114,879,6.71,LC,903,6.92,LC,371,2.25,LC
sp7305,Rhododendron impeditum,wide-ranged,1350,1122,-0.17,NT,1149,-0.15,NT,1131,-0.16,NT
sp7306,Rhododendron insigne,wide-ranged,183,149,-0.19,NT,140,-0.23,NT,83,-0.55,EN
sp7307,Rhododendron intricatum,wide-ranged,629,738,0.17,LC,809,0.29,LC,671,0.07,LC
sp7308,Rhododendron invictum,narrow-ranged,180,7727,41.93,LC,7716,41.87,LC,5879,31.66,LC
sp7309,Rhododendron irroratum,wide-ranged,712,77,-0.89,CR,58,-0.92,CR,409,-0.43,VU
sp7310,Rhododendron irroratum ssp. pogonostylum,wide-ranged,88,0,-1,EX,0,-1,EX,46,-0.48,VU
sp7311,Rhododendron jasminoides,narrow-ranged,154,2275,13.77,LC,2302,13.95,LC,1599,9.38,LC
sp7312,Rhododendron jingangshanicum,narrow-ranged,300,1943,5.48,LC,1805,5.02,LC,1438,3.79,LC
sp7313,Rhododendron jinpingense,narrow-ranged,93,999,9.74,LC,999,9.74,LC,842,8.05,LC
sp7314,Rhododendron jinxiuense,narrow-ranged,186,2510,12.49,LC,2540,12.66,LC,1787,8.61,LC
sp7315,Rhododendron joniense,narrow-ranged,106,2610,23.62,LC,2548,23.04,LC,2948,26.81,LC
sp7316,Rhododendron kasoense,wide-ranged,146,231,0.58,LC,231,0.58,LC,99,-0.32,VU
sp7317,Rhododendron kawakamii,wide-ranged,25,23,-0.08,NT,15,-0.4,VU,23,-0.08,NT
sp7318,Rhododendron keleticum,wide-ranged,174,81,-0.53,EN,68,-0.61,EN,86,-0.51,EN
sp7319,Rhododendron kendrickii,wide-ranged,27,43,0.59,LC,48,0.78,LC,24,-0.11,NT
sp7320,Rhododendron keysii,wide-ranged,177,291,0.64,LC,293,0.66,LC,131,-0.26,NT
sp7321,Rhododendron kiangsiense,wide-ranged,143,120,-0.16,NT,74,-0.48,VU,65,-0.55,EN
sp7322,Rhododendron kongboense,wide-ranged,69,24,-0.65,EN,24,-0.65,EN,2,-0.97,CR
sp7323,Rhododendron kwangsiense,wide-ranged,658,551,-0.16,NT,387,-0.41,VU,209,-0.68,EN
sp7324,Rhododendron kwangtungense,wide-ranged,865,633,-0.27,NT,410,-0.53,EN,208,-0.76,EN
sp7325,Rhododendron kyawii,wide-ranged,57,35,-0.39,VU,33,-0.42,VU,38,-0.33,VU
sp7326,Rhododendron labolengense,wide-ranged,47,35,-0.26,NT,40,-0.15,NT,54,0.15,LC
sp7327,Rhododendron lacteum,wide-ranged,248,473,0.91,LC,426,0.72,LC,115,-0.54,EN
sp7328,Rhododendron lanatoides,wide-ranged,56,18,-0.68,EN,11,-0.8,CR,33,-0.41,VU
sp7329,Rhododendron lanatum,wide-ranged,100,366,2.66,LC,390,2.9,LC,109,0.09,LC
sp7330,Rhododendron lanigerum,wide-ranged,145,0,-1,EX,0,-1,EX,0,-1,EX
sp7331,Rhododendron laojunshanense,narrow-ranged,81,24,-0.7,EN,18,-0.78,EN,213,1.63,LC
sp7332,Rhododendron lapponicum,narrow-ranged,117,1235,9.56,LC,1185,9.13,LC,809,5.91,LC
sp7333,Rhododendron lasiostylum,wide-ranged,37,50,0.35,LC,43,0.16,LC,47,0.27,LC
sp7334,Rhododendron lateriflorum,narrow-ranged,135,150,0.11,LC,158,0.17,LC,81,-0.4,VU
sp7335,Rhododendron latoucheae,wide-ranged,2401,2287,-0.05,NT,2001,-0.17,NT,1665,-0.31,VU
sp7336,Rhododendron laudandum,wide-ranged,154,79,-0.49,VU,56,-0.64,EN,0,-1,EX
sp7337,Rhododendron leiboense,narrow-ranged,183,233,0.27,LC,223,0.22,LC,365,0.99,LC
sp7338,Rhododendron leishanicum,narrow-ranged,381,4022,9.56,LC,3976,9.44,LC,3912,9.27,LC
sp7339,Rhododendron lepidostylum,narrow-ranged,111,1858,15.74,LC,1805,15.26,LC,1021,8.2,LC
sp7340,Rhododendron lepidotum,wide-ranged,583,575,-0.01,NT,518,-0.11,NT,282,-0.52,EN
sp7341,Rhododendron leptocarpum,wide-ranged,289,335,0.16,LC,339,0.17,LC,322,0.11,LC
sp7342,Rhododendron leptocladon,narrow-ranged,113,101,-0.11,NT,94,-0.17,NT,291,1.58,LC
sp7343,Rhododendron leptopeplum,wide-ranged,54,37,-0.31,VU,34,-0.37,VU,30,-0.44,VU
sp7344,Rhododendron leptothrium,wide-ranged,311,96,-0.69,EN,87,-0.72,EN,91,-0.71,EN
sp7345,Rhododendron leucaspis,wide-ranged,169,147,-0.13,NT,143,-0.15,NT,123,-0.27,NT
sp7346,Rhododendron levinei,wide-ranged,581,235,-0.6,EN,140,-0.76,EN,62,-0.89,CR
sp7347,Rhododendron liliiflorum,wide-ranged,1094,425,-0.61,EN,353,-0.68,EN,637,-0.42,VU
sp7348,Rhododendron lindleyi,wide-ranged,195,428,1.19,LC,430,1.21,LC,193,-0.01,NT
sp7349,Rhododendron linearilobum,narrow-ranged,71,777,9.94,LC,768,9.82,LC,1085,14.28,LC
sp7350,Rhododendron litchiifolium,narrow-ranged,260,877,2.37,LC,924,2.55,LC,1269,3.88,LC
sp7351,Rhododendron longesquamatum,wide-ranged,175,242,0.38,LC,216,0.23,LC,125,-0.29,NT
sp7352,Rhododendron longicalyx,wide-ranged,35,139,2.97,LC,135,2.86,LC,1,-0.97,CR
sp7353,Rhododendron longifalcatum,narrow-ranged,116,434,2.74,LC,445,2.84,LC,931,7.03,LC
sp7354,Rhododendron longipes,wide-ranged,136,333,1.45,LC,271,0.99,LC,170,0.25,LC
sp7355,Rhododendron longipes var. chienianum,narrow-ranged,408,5185,11.71,LC,5093,11.48,LC,5775,13.15,LC
sp7356,Rhododendron longistylum,wide-ranged,258,166,-0.36,VU,144,-0.44,VU,94,-0.64,EN
sp7357,Rhododendron loniceriflorum,narrow-ranged,238,301,0.26,LC,298,0.25,LC,338,0.42,LC
sp7358,Rhododendron ludlowii,wide-ranged,195,469,1.41,LC,470,1.41,LC,359,0.84,LC
sp7359,Rhododendron luhuoense,narrow-ranged,263,1726,5.56,LC,1707,5.49,LC,1481,4.63,LC
sp7360,Rhododendron lukiangense,wide-ranged,286,294,0.03,LC,299,0.05,LC,151,-0.47,VU
sp7361,Rhododendron lulangense,wide-ranged,54,35,-0.35,VU,31,-0.43,VU,1,-0.98,CR
sp7362,Rhododendron lungchiense,narrow-ranged,204,535,1.62,LC,485,1.38,LC,103,-0.5,VU
sp7363,Rhododendron lutescens,wide-ranged,355,927,1.61,LC,972,1.74,LC,980,1.76,LC
sp7364,Rhododendron maculiferum,wide-ranged,1864,1047,-0.44,VU,858,-0.54,EN,425,-0.77,EN
sp7365,Rhododendron maculiferum ssp. anwheiense,wide-ranged,573,80,-0.86,CR,44,-0.92,CR,9,-0.98,CR
sp7366,Rhododendron maddenii,wide-ranged,531,905,0.7,LC,876,0.65,LC,542,0.02,LC
sp7367,Rhododendron mainlingense,wide-ranged,157,372,1.37,LC,408,1.6,LC,413,1.63,LC
sp7368,Rhododendron mallotum,narrow-ranged,308,3290,9.68,LC,3233,9.5,LC,1550,4.03,LC
sp7369,Rhododendron maowenense,wide-ranged,45,14,-0.69,EN,12,-0.73,EN,2,-0.96,CR
sp7370,Rhododendron mariae,wide-ranged,1250,1252,0,LC,1127,-0.1,NT,1040,-0.17,NT
sp7371,Rhododendron mariesii,wide-ranged,3541,2726,-0.23,NT,2313,-0.35,VU,1757,-0.5,EN
sp7372,Rhododendron martinianum,wide-ranged,229,305,0.33,LC,283,0.24,LC,266,0.16,LC
sp7373,Rhododendron meddianum,wide-ranged,35,29,-0.17,NT,22,-0.37,VU,5,-0.86,CR
sp7374,Rhododendron meddianum var. atrokermesinum,narrow-ranged,134,3049,21.75,LC,2975,21.2,LC,1338,8.99,LC
sp7375,Rhododendron medoense,wide-ranged,151,906,5,LC,927,5.14,LC,343,1.27,LC
sp7376,Rhododendron megacalyx,wide-ranged,80,72,-0.1,NT,64,-0.2,NT,70,-0.13,NT
sp7377,Rhododendron megalanthum,wide-ranged,108,199,0.84,LC,190,0.76,LC,75,-0.31,VU
sp7378,Rhododendron megeratum,wide-ranged,311,199,-0.36,VU,197,-0.37,VU,144,-0.54,EN
sp7379,Rhododendron mekongense,wide-ranged,633,212,-0.67,EN,155,-0.76,EN,197,-0.69,EN
sp7380,Rhododendron mekongense var. longipilosum,wide-ranged,218,296,0.36,LC,295,0.35,LC,211,-0.03,NT
sp7381,Rhododendron mekongense var. melinanthum,wide-ranged,198,69,-0.65,EN,62,-0.69,EN,72,-0.64,EN
sp7382,Rhododendron mekongense var. rubrolineatum,wide-ranged,222,117,-0.47,VU,98,-0.56,EN,94,-0.58,EN
sp7383,Rhododendron mengtszense,narrow-ranged,244,1645,5.74,LC,1652,5.77,LC,1464,5,LC
sp7384,Rhododendron meridionale,wide-ranged,180,9,-0.95,CR,7,-0.96,CR,57,-0.68,EN
sp7385,Rhododendron meridionale var. minus,narrow-ranged,190,1831,8.64,LC,1849,8.73,LC,2237,10.77,LC
sp7386,Rhododendron meridionale var. setistylum,narrow-ranged,490,503,0.03,LC,481,-0.02,NT,1216,1.48,LC
sp7387,Rhododendron mianningense,narrow-ranged,137,124,-0.09,NT,148,0.08,LC,172,0.26,LC
sp7388,Rhododendron micranthum,wide-ranged,2183,911,-0.58,EN,732,-0.66,EN,672,-0.69,EN
sp7389,Rhododendron microgynum,wide-ranged,157,12,-0.92,CR,11,-0.93,CR,5,-0.97,CR
sp7390,Rhododendron microphyton,wide-ranged,468,198,-0.58,EN,134,-0.71,EN,202,-0.57,EN
sp7391,Rhododendron microphyton var. trichanthum,narrow-ranged,53,163,2.08,LC,129,1.43,LC,43,-0.19,NT
sp7392,Rhododendron mimetes,wide-ranged,45,103,1.29,LC,140,2.11,LC,43,-0.04,NT
sp7393,Rhododendron miniatum,narrow-ranged,88,1064,11.09,LC,975,10.08,LC,212,1.41,LC
sp7394,Rhododendron minutiflorum,wide-ranged,415,128,-0.69,EN,65,-0.84,CR,78,-0.81,CR
sp7395,Rhododendron minyaense,wide-ranged,326,1214,2.72,LC,1224,2.75,LC,584,0.79,LC
sp7396,Rhododendron mitriforme,wide-ranged,139,101,-0.27,NT,113,-0.19,NT,194,0.4,LC
sp7397,Rhododendron mitriforme var. setaceum,wide-ranged,25,2,-0.92,CR,2,-0.92,CR,0,-1,EX
sp7398,Rhododendron miyiense,narrow-ranged,220,173,-0.21,NT,153,-0.3,VU,118,-0.46,VU
sp7399,Rhododendron molle,narrow-ranged,584,2335,3,LC,2374,3.07,LC,2212,2.79,LC
sp7400,Rhododendron mollicomum,wide-ranged,168,137,-0.18,NT,157,-0.07,NT,175,0.04,LC
sp7401,Rhododendron monanthum,wide-ranged,338,458,0.36,LC,419,0.24,LC,415,0.23,LC
sp7402,Rhododendron montroseanum,wide-ranged,134,178,0.33,LC,169,0.26,LC,99,-0.26,NT
