code,name,level
sp5037,Litsea acutivena,LC
sp5038,Litsea akoensis,LC
sp5039,Litsea albescens,LC
sp5040,Litsea auriculata,VU
sp5041,Litsea balansae,LC
sp5042,Litsea baviensis,NT
sp5043,Litsea beilschmiediifolia,VU
sp5044,Litsea biflora,DD
sp5045,Litsea chengshuzhii,DD
sp5046,Litsea chinpingensis,NT
sp5047,Litsea chunii,LC
sp5048,Litsea chunii var. likiangensis,LC
sp5049,Litsea coelestis,DD
sp5050,Litsea coreana,LC
sp5051,Litsea coreana var. lanuginosa,LC
sp5052,Litsea coreana var. sinensis,LC
sp5053,Litsea cubeba,LC
sp5054,Litsea cubeba var. formosana,LC
sp5055,Litsea depressa,DD
sp5056,Litsea dilleniifolia,VU
sp5057,Litsea elongata,LC
sp5058,Litsea elongata var. faberi,LC
sp5059,Litsea elongata var. subverticillata,LC
sp5060,Litsea foveola,NT
sp5061,Litsea garciae,LC
sp5062,Litsea glutinosa,NT
sp5063,Litsea glutinosa var. brideliifolia,LC
sp5064,Litsea gongshanensis,LC
sp5065,Litsea greenmaniana,LC
sp5066,Litsea honghoensis,VU
sp5067,Litsea hunanensis,EN
sp5068,Litsea hupehana,LC
sp5069,Litsea hypophaea,LC
sp5070,Litsea kingii,LC
sp5071,Litsea kobuskiana,LC
sp5072,Litsea kwangsiensis,EN
sp5073,Litsea kwangtungensis,EN
sp5074,Litsea lancifolia,LC
sp5075,Litsea lancifolia var. ellipsoidea,LC
sp5076,Litsea lancifolia var. pedicellata,LC
sp5077,Litsea lancilimba,LC
sp5078,Litsea liboshengii,DD
sp5079,Litsea litseifolia,EN
sp5080,Litsea liyuyingi,EN
sp5081,Litsea longistaminata,VU
sp5082,Litsea machiloides,EN
sp5083,Litsea martabanica,LC
sp5084,Litsea mishmiensis,DD
sp5085,Litsea mollis,LC
sp5086,Litsea monopetala,LC
sp5087,Litsea morrisonensis,LC
sp5088,Litsea moupinensis,LC
sp5089,Litsea moupinensis var. szechuanica,LC
sp5090,Litsea oligophlebia,EN
sp5091,Litsea panamanja,LC
sp5092,Litsea pedunculata,LC
sp5093,Litsea pedunculata var. pubescens,DD
sp5094,Litsea populifolia,LC
sp5095,Litsea pseudoelongata,LC
sp5096,Litsea pungens,LC
sp5097,Litsea rotundifolia,LC
sp5098,Litsea rotundifolia var. ovatifolia,LC
sp5099,Litsea rubescens,LC
sp5100,Litsea rubescens var. yunnanensis,LC
sp5101,Litsea salicifolia,LC
sp5102,Litsea semecarpifolia,LC
sp5103,Litsea sericea,LC
sp5104,Litsea subcoriacea,LC
sp5105,Litsea suberosa,LC
sp5106,Litsea szemaois,CR
sp5107,Litsea taronensis,LC
sp5108,Litsea tibetana,EN
sp5109,Litsea tsinlingensis,LC
sp5110,Litsea umbellata,LC
sp5111,Litsea vang var. lobata,LC
sp5112,Litsea variabilis,NT
sp5113,Litsea variabilis var. oblonga,LC
sp5114,Litsea veitchiana,VU
sp5115,Litsea veitchiana var. trichocarpa,LC
sp5116,Litsea verticillata,LC
sp5117,Litsea verticillifolia,LC
sp5118,Litsea wilsonii,LC
sp5119,Litsea yaoshanensis,NT
sp5120,Litsea yunnanensis,LC
sp5121,Livistona chinensis,VU
sp5122,Livistona saribus,NT
sp5123,Loeseneriella concinna,DD
sp5124,Loeseneriella griseoramula,VU
sp5125,Loeseneriella lenticellata,LC
sp5126,Loeseneriella merrilliana,LC
sp5127,Loeseneriella yunnanensis,DD
sp5128,Lonicera acuminata,LC
sp5129,Lonicera acuminata var. depilata,LC
sp5130,Lonicera albertii,LC
sp5131,Lonicera altmannii,NT
sp5132,Lonicera angustifolia,LC
sp5133,Lonicera anisocalyx,NT
sp5134,Lonicera bournei,LC
sp5135,Lonicera buddleioides,LC
sp5136,Lonicera caerulea var. altaica,LC
sp5137,Lonicera caerulea var. edulis,LC
sp5138,Lonicera calcarata,LC
sp5139,Lonicera calvescens,LC
sp5140,Lonicera carnosifolia,LC
sp5141,Lonicera chrysantha,LC
sp5142,Lonicera chrysantha ssp. koehneana,LC
sp5143,Lonicera ciliosissima,LC
sp5144,Lonicera cinerea,NT
sp5145,Lonicera codonantha,VU
sp5146,Lonicera confusa,LC
sp5147,Lonicera crassifolia,LC
sp5148,Lonicera cyanocarpa,LC
sp5149,Lonicera dasystyla,LC
sp5150,Lonicera elisae,LC
sp5151,Lonicera fargesii,LC
sp5152,Lonicera ferdinandi,LC
sp5153,Lonicera ferruginea,LC
sp5154,Lonicera fragilis,VU
sp5155,Lonicera fragrantissima,LC
sp5156,Lonicera fulvotomentosa,LC
sp5157,Lonicera graebneri,LC
sp5158,Lonicera gynochlamydea,LC
sp5159,Lonicera hemsleyana,LC
sp5160,Lonicera heterophylla,LC
sp5161,Lonicera hildebrandiana,LC
sp5162,Lonicera hispida,LC
sp5163,Lonicera humilis,NT
sp5164,Lonicera hypoglauca,LC
sp5165,Lonicera hypoglauca ssp. nudiflora,LC
sp5166,Lonicera inodora,LC
sp5167,Lonicera japonica,LC
sp5168,Lonicera japonica var. chinensis,LC
sp5169,Lonicera kansuensis,LC
sp5170,Lonicera kawakamii,LC
sp5171,Lonicera lanceolata,LC
sp5172,Lonicera lanceolata var. glabra,LC
sp5173,Lonicera ligustrina,LC
sp5174,Lonicera ligustrina var. yunnanensis,LC
sp5175,Lonicera litangensis,LC
sp5176,Lonicera longiflora,LC
sp5177,Lonicera longituba,LC
sp5178,Lonicera maackii,LC
sp5179,Lonicera maackii var. erubescens,LC
sp5180,Lonicera macrantha,VU
sp5181,Lonicera macrantha var. heterotricha,LC
sp5182,Lonicera macranthoides,LC
sp5183,Lonicera maximowiczii,LC
sp5184,Lonicera microphylla,LC
sp5185,Lonicera minuta,LC
sp5186,Lonicera minutifolia,EN
sp5187,Lonicera modesta,LC
sp5188,Lonicera modesta var. lushanensis,LC
sp5189,Lonicera mucronata,LC
sp5190,Lonicera myrtillus,LC
sp5191,Lonicera myrtillus var. cyclophylla,LC
sp5192,Lonicera nervosa,LC
sp5193,Lonicera nubium,LC
sp5194,Lonicera oblata,VU
sp5195,Lonicera oiwakensis,VU
sp5196,Lonicera pampaninii,LC
sp5197,Lonicera pileata,LC
sp5198,Lonicera pileata var. linearis,LC
sp5199,Lonicera praeflorens,LC
sp5200,Lonicera prostrata,LC
sp5201,Lonicera retusa,LC
sp5202,Lonicera rhytidophylla,LC
sp5203,Lonicera rupicola,VU
sp5204,Lonicera rupicola var. syringantha,LC
sp5205,Lonicera ruprechtiana,LC
sp5206,Lonicera ruprechtiana var. calvescens,LC
sp5207,Lonicera semenovii,LC
sp5208,Lonicera serreana,LC
sp5209,Lonicera setifera,LC
sp5210,Lonicera similis,LC
sp5211,Lonicera spinosa,LC
sp5212,Lonicera stephanocarpa,LC
sp5213,Lonicera subaequalis,LC
sp5214,Lonicera subhispida,LC
sp5215,Lonicera sublabiata,LC
sp5216,Lonicera tangutica,LC
sp5217,Lonicera tatarica,LC
sp5218,Lonicera tatarica var. micrantha,LC
sp5219,Lonicera tatarinowii,LC
sp5220,Lonicera tomentella,LC
sp5221,Lonicera tomentella var. tsarongensis,LC
sp5222,Lonicera tragophylla,LC
sp5223,Lonicera tricalysioides,VU
sp5224,Lonicera trichogyne,LC
sp5225,Lonicera trichosantha,LC
sp5226,Lonicera trichosantha var. deflexicalyx,LC
sp5227,Lonicera trichosepala,LC
sp5228,Lonicera tubuliflora,LC
sp5229,Lonicera virgultorum,LC
sp5230,Lonicera webbiana,LC
sp5231,Lonicera webbiana var. mupinensis,LC
sp5232,Lonicera yunnanensis,LC
sp5233,Loranthus delavayi,LC
sp5234,Loranthus guizhouensis,LC
sp5235,Loranthus kaoi,LC
sp5236,Loranthus lambertianus,LC
sp5237,Loranthus pseudo-odoratus,DD
sp5238,Loranthus tanakae,LC
sp5239,Loropetalum chinense,LC
sp5240,Loropetalum chinense var. rubrum,LC
sp5241,Loropetalum lanceum,EN
sp5242,Loropetalum subcordatum,EN
sp5243,Loxostigma brevipetiolatum,NT
sp5244,Loxostigma cavaleriei,LC
sp5245,Loxostigma fimbrisepalum,LC
sp5246,Loxostigma glabrifolium,LC
sp5247,Loxostigma griffithii,LC
sp5248,Loxostigma mekongense,VU
sp5249,Luculia pinceana,LC
sp5250,Luvunga scandens,LC
sp5251,Lycianthes neesiana,NT
sp5252,Lycianthes yunnanensis,LC
sp5253,Lycium barbarum,LC
sp5254,Lycium barbarum var. auranticarpum,DD
sp5255,Lycium chinense,LC
sp5256,Lycium cylindricum,CR
sp5257,Lycium dasystemum,LC
sp5258,Lycium ruthenicum,LC
sp5259,Lycium truncatum,LC
sp5260,Lycium yunnanense,VU
sp5261,Lyonia compta,NT
sp5262,Lyonia doyonensis,LC
sp5263,Lyonia macrocalyx,DD
sp5264,Lyonia ovalifolia,LC
sp5265,Lyonia ovalifolia var. elliptica,LC
sp5266,Lyonia ovalifolia var. hebecarpa,DD
sp5267,Lyonia ovalifolia var. lanceolata,LC
sp5268,Lyonia ovalifolia var. rubrovenia,DD
sp5269,Lyonia ovalifolia var. tomentosa,LC
sp5270,Lyonia villosa,LC
sp5271,Lyonia villosa var. sphaerantha,LC
sp5272,Lysidice rhodostegia,LC
sp5273,Lysionotus aeschynanthoides,LC
sp5274,Lysionotus atropurpureus,LC
sp5275,Lysionotus chingii,LC
sp5276,Lysionotus denticulosus,LC
sp5277,Lysionotus forrestii,LC
sp5278,Lysionotus gamosepalus,LC
sp5279,Lysionotus gracilis,LC
sp5280,Lysionotus heterophyllus,LC
sp5281,Lysionotus heterophyllus var. lasianthus,LC
sp5282,Lysionotus heterophyllus var. mollis,NT
sp5283,Lysionotus involucratus,NT
sp5284,Lysionotus kwangsiensis,LC
sp5285,Lysionotus levipes,NT
sp5286,Lysionotus longipedunculatus,LC
sp5287,Lysionotus metuoensis,LC
sp5288,Lysionotus microphyllus,LC
sp5289,Lysionotus oblongifolius,LC
sp5290,Lysionotus pauciflorus,LC
sp5291,Lysionotus pauciflorus var. indutus,DD
sp5292,Lysionotus petelotii,LC
sp5293,Lysionotus pubescens,LC
sp5294,Lysionotus serratus,LC
sp5295,Lysionotus serratus var. pterocaulis,LC
sp5296,Lysionotus sessilifolius,NT
sp5297,Lysionotus sulphureus,LC
sp5298,Maackia amurensis,LC
sp5299,Maackia australis,EN
sp5300,Maackia chekiangensis,EN
sp5301,Maackia hupehensis,LC
sp5302,Maackia tenuifolia,LC
sp5303,Macaranga andamanica,LC
sp5304,Macaranga denticulata,LC
sp5305,Macaranga henryi,LC
sp5306,Macaranga indica,LC
sp5307,Macaranga kurzii,LC
sp5308,Macaranga lowii,LC
sp5309,Macaranga pustulata,LC
sp5310,Macaranga sampsonii,LC
sp5311,Macaranga sinensis,EN
sp5312,Macaranga tanarius,LC
sp5313,Machilus austroguizhouensis,EN
sp5314,Machilus bonii,NT
sp5315,Machilus breviflora,LC
sp5316,Machilus calcicola,LC
sp5317,Machilus cavaleriei,NT
sp5318,Machilus chayuensis,VU
sp5319,Machilus chekiangensis,NT
sp5320,Machilus chienkweiensis,LC
sp5321,Machilus chinensis,LC
sp5322,Machilus chuanchienensis,NT
sp5323,Machilus cicatricosa,NT
sp5324,Machilus daozhenensis,NT
sp5325,Machilus decursinervis,LC
sp5326,Machilus dumicola,EN
sp5327,Machilus duthiei,NT
sp5328,Machilus fasciculata,NT
sp5329,Machilus foonchewii,NT
sp5330,Machilus fukienensis,NT
sp5331,Machilus gamblei,LC
sp5332,Machilus glaucifolia,NT
sp5333,Machilus gongshanensis,VU
sp5334,Machilus gracillima,CR
sp5335,Machilus grandibracteata,LC
sp5336,Machilus grijsii,LC
sp5337,Machilus ichangensis,LC
sp5338,Machilus ichangensis var. leiophylla,NT
sp5339,Machilus kurzii,LC
sp5340,Machilus kwangtungensis,LC
sp5341,Machilus lenticellata,EN
sp5342,Machilus leptophylla,LC
sp5343,Machilus lichuanensis,LC
sp5344,Machilus litseifolia,LC
sp5345,Machilus lohuiensis,NT
sp5346,Machilus longipes,CR
sp5347,Machilus mangdangshanensis,VU
sp5348,Machilus melanophylla,VU
sp5349,Machilus miaoshanensis,NT
sp5350,Machilus microcarpa,LC
sp5351,Machilus minkweiensis,VU
sp5352,Machilus minutiloba,CR
sp5353,Machilus monticola,LC
sp5354,Machilus multinervia,VU
sp5355,Machilus nakao,NT
sp5356,Machilus nanchuanensis,VU
sp5357,Machilus nanmu,EN
sp5358,Machilus obscurinervis,LC
sp5359,Machilus oculodracontis,EN
sp5360,Machilus oreophila,LC
sp5361,Machilus ovatiloba,NT
sp5362,Machilus parabreviflora,NT
sp5363,Machilus pauhoi,LC
sp5364,Machilus phoenicis,LC
sp5365,Machilus platycarpa,VU
sp5366,Machilus pomifera,NT
sp5367,Machilus pyramidalis,VU
sp5368,Machilus rehderi,LC
sp5369,Machilus robusta,LC
sp5370,Machilus rufipes,NT
sp5371,Machilus salicina,LC
sp5372,Machilus salicoides,EX
sp5373,Machilus shiwandashanica,NT
sp5374,Machilus shweliensis,LC
sp5375,Machilus sichourensis,NT
sp5376,Machilus sichuanensis,EN
sp5377,Machilus submultinervia,VU
sp5378,Machilus tenuipilis,NT
sp5379,Machilus thunbergii,LC
sp5380,Machilus velutina,LC
sp5381,Machilus velutinoides,NT
sp5382,Machilus verruculosa,EN
sp5383,Machilus viridis,LC
sp5384,Machilus wangchiana,LC
sp5385,Machilus yunnanensis,LC
sp5386,Machilus zuihoensis,LC
sp5387,Machilus zuihoensis var. mushaensis,LC
sp5388,Maclura amboinensis,LC
sp5389,Maclura cochinchinensis,LC
sp5390,Maclura fruticosa,LC
sp5391,Maclura pubescens,LC
sp5392,Maclura tricuspidata,LC
sp5393,Maclurodendron oligophlebium,LC
sp5394,Macropanax chienii,VU
sp5395,Macropanax decandrus,LC
sp5396,Macropanax dispermus,LC
sp5397,Macropanax paucinervis,EN
sp5398,Macropanax rosthornii,LC
sp5399,Macropanax undulatus,LC
sp5400,Macrosolen bibracteolatus,LC
sp5401,Macrosolen geminatus,LC
sp5402,Macrosolen robinsonii,LC
sp5403,Macrosolen tricolor,LC
sp5404,Maddenia fujianensis,CR
sp5405,Maddenia himalaica,LC
sp5406,Maddenia hypoleuca,LC
sp5407,Maddenia hypoxantha,LC
sp5408,Maddenia incisoserrata,LC
sp5409,Maddenia wilsonii,LC
sp5410,Madhuca hainanensis,VU
sp5411,Madhuca pasquieri,VU
sp5412,Maesa acuminatissima,LC
sp5413,Maesa ambigua,NT
sp5414,Maesa argentea,LC
sp5415,Maesa brevipaniculata,LC
sp5416,Maesa cavinervis,LC
sp5417,Maesa chisia,LC
sp5418,Maesa confusa,LC
sp5419,Maesa consanguinea,NT
sp5420,Maesa hupehensis,LC
sp5421,Maesa indica,LC
sp5422,Maesa insignis,LC
sp5423,Maesa japonica,LC
sp5424,Maesa macilenta,NT
sp5425,Maesa macilentoides,NT
sp5426,Maesa manipurensis,LC
sp5427,Maesa marioniae,LC
sp5428,Maesa membranacea,LC
sp5429,Maesa montana,LC
sp5430,Maesa parvifolia,LC
sp5431,Maesa perlarius,LC
sp5432,Maesa permollis,LC
sp5433,Maesa ramentacea,LC
sp5434,Maesa reticulata,NT
sp5435,Maesa rugosa,NT
sp5436,Maesa salicifolia,LC
sp5437,Maesa striatocarpa,LC
sp5438,Mahonia bodinieri,LC
sp5439,Mahonia bracteolata,VU
sp5440,Mahonia breviracema,CR
sp5441,Mahonia conferta,VU
sp5442,Mahonia decipiens,VU
sp5443,Mahonia duclouxiana,LC
sp5444,Mahonia eurybracteata,LC
sp5445,Mahonia eurybracteata ssp. ganpinensis,DD
sp5446,Mahonia fordii,NT
sp5447,Mahonia gracilipes,LC
sp5448,Mahonia hancockiana,VU
sp5449,Mahonia japonica,LC
sp5450,Mahonia monyulensis,VU
sp5451,Mahonia napaulensis,LC
sp5452,Mahonia nitens,LC
sp5453,Mahonia oiwakensis,LC
sp5454,Mahonia paucijuga,LC
sp5455,Mahonia polyodonta,LC
sp5456,Mahonia retinervis,VU
sp5457,Mahonia setosa,DD
sp5458,Mahonia shenii,DD
sp5459,Mahonia sheridaniana,LC
sp5460,Malaisia scandens,LC
sp5461,Malania oleifera,VU
sp5462,Mallotus anomalus,LC
sp5463,Mallotus apelta,LC
sp5464,Mallotus apelta var. kwangsiensis,LC
sp5465,Mallotus barbatus,LC
sp5466,Mallotus barbatus var. croizatianus,LC
sp5467,Mallotus conspurcatus,CR
sp5468,Mallotus decipiens,LC
sp5469,Mallotus dunnii,LC
sp5470,Mallotus esquirolii,LC
sp5471,Mallotus garrettii,LC
sp5472,Mallotus japonicus,LC
sp5473,Mallotus lianus,LC
sp5474,Mallotus lotingensis,LC
sp5475,Mallotus metcalfianus,LC
sp5476,Mallotus microcarpus,LC
sp5477,Mallotus millietii,DD
sp5478,Mallotus nepalensis,DD
sp5479,Mallotus oreophilus,LC
sp5480,Mallotus paniculatus,LC
sp5481,Mallotus peltatus,LC
sp5482,Mallotus philippensis,LC
sp5483,Mallotus repandus,LC
sp5484,Mallotus tenuifolius,LC
sp5485,Mallotus tetracoccus,LC
sp5486,Mallotus tiliifolius,LC
sp5487,Mallotus yunnanensis,LC
sp5488,Malus asiatica,LC
sp5489,Malus baccata,LC
sp5490,Malus daochengensis,DD
sp5491,Malus doumeri,LC
sp5492,Malus halliana,NT
sp5493,Malus honanensis,NT
sp5494,Malus hupehensis,LC
sp5495,Malus kansuensis,LC
sp5496,Malus kansuensis var. calva,LC
sp5497,Malus komarovii,EN
sp5498,Malus leiocalyca,DD
sp5499,Malus mandshurica,LC
sp5500,Malus muliensis,DD
sp5501,Malus ombrophila,NT
sp5502,Malus prattii,LC
sp5503,Malus prunifolia,LC
sp5504,Malus rockii,LC
sp5505,Malus sieboldii,LC
sp5506,Malus sieversii,DD
sp5507,Malus sikkimensis,VU
sp5508,Malus spectabilis,NT
sp5509,Malus toringoides,NT
sp5510,Malus transitoria,LC
sp5511,Malus transitoria var. glabrescens,NT
sp5512,Malus yunnanensis,VU
sp5513,Malus yunnanensis var. veitchii,LC
sp5514,Mammea yunnanensis,NT
sp5515,Mananthes amblyosepala,LC
sp5516,Mananthes kampotiana,LC
sp5517,Mananthes microdonta,LC
sp5518,Mananthes panduriformis,LC
sp5519,Mangifera laurina,LC
sp5520,Mangifera persiciforma,VU
sp5521,Mangifera sylvatica,EN
sp5522,Manglietia aromatica,VU
sp5523,Manglietia calcarea,VU
sp5524,Manglietia caveana,EN
sp5525,Manglietia chevalieri,DD
sp5526,Manglietia conifera,LC
sp5527,Manglietia crassipes,CR
sp5528,Manglietia dandyi,EN
sp5529,Manglietia duclouxii,VU
sp5530,Manglietia fordiana,LC
sp5531,Manglietia fordiana var. hainanensis,NT
sp5532,Manglietia forrestii,VU
sp5533,Manglietia garrettii,DD
sp5534,Manglietia grandis,VU
sp5535,Manglietia hongheensis,VU
sp5536,Manglietia hookeri,VU
sp5537,Manglietia insignis,VU
sp5538,Manglietia kwangtungensis,VU
sp5539,Manglietia oblonga,DD
sp5540,Manglietia obovalifolia,EN
sp5541,Manglietia ovoidea,EN
sp5542,Manglietia pachyphylla,VU
sp5543,Manglietia patungensis,VU
sp5544,Manglietia rufibarbata,EN
sp5545,Manglietia sinoconifera,LC
sp5546,Manglietia szechuanica,VU
sp5547,Manglietia ventii,EN
sp5548,Manglietia zhengyiana,EN
sp5549,Manilkara hexandra,LC
sp5550,Maoutia puya,NT
sp5551,Mappianthus iodoides,LC
sp5552,Margaritaria indica,LC
sp5553,Markhamia stipulata,LC
sp5554,Marsdenia griffithii,LC
sp5555,Marsdenia koi,LC
sp5556,Marsdenia medogensis,LC
sp5557,Marsdenia officinalis,LC
sp5558,Marsdenia tenacissima,LC
sp5559,Mastixia pentandra ssp. cambodiana,LC
sp5560,Mayodendron igneum,LC
sp5561,Maytenus austroyunnanensis,NT
sp5562,Maytenus confertiflora,VU
sp5563,Maytenus guangxiensis,VU
sp5564,Maytenus hainanensis,VU
sp5565,Maytenus hookeri,NT
sp5566,Medinilla arboricola,NT
sp5567,Medinilla assamica,LC
sp5568,Medinilla fengii,LC
sp5569,Medinilla formosana,LC
sp5570,Medinilla hayatana,CR
sp5571,Medinilla himalayana,LC
sp5572,Medinilla lanceata,LC
sp5573,Medinilla petelotii,LC
sp5574,Medinilla rubicunda,LC
sp5575,Medinilla septentrionalis,LC
sp5576,Megistostigma yunnanense,EN
sp5577,Meiogyne kwangtungensis,CR
sp5578,Melanolepis multiglandulosa,LC
sp5579,Melastoma dodecandrum,LC
sp5580,Melastoma imbricatum,LC
sp5581,Melastoma intermedium,LC
sp5582,Melastoma malabathricum,LC
sp5583,Melastoma sanguineum,LC
sp5584,Melastoma sanguineum var. latisepalum,NT
sp5585,Melhania hamiltoniana,EN
sp5586,Melia azedarach,LC
sp5587,Melicope lunu-ankenda,LC
sp5588,Melicope patulinervia,EN
sp5589,Melicope pteleifolia,LC
sp5590,Melicope triphylla,LC
sp5591,Meliosma alba,DD
sp5592,Meliosma angustifolia,LC
sp5593,Meliosma arnottiana,LC
sp5594,Meliosma cuneifolia,LC
sp5595,Meliosma cuneifolia var. glabriuscula,LC
sp5596,Meliosma dilleniifolia,LC
sp5597,Meliosma dumicola,LC
sp5598,Meliosma flexuosa,LC
sp5599,Meliosma fordii,LC
sp5600,Meliosma fordii var. sinii,LC
sp5601,Meliosma glandulosa,LC
sp5602,Meliosma henryi,LC
sp5603,Meliosma laui,LC
sp5604,Meliosma longipes,LC
sp5605,Meliosma myriantha,LC
sp5606,Meliosma myriantha var. discolor,LC
sp5607,Meliosma myriantha var. pilosa,LC
sp5608,Meliosma oldhamii,LC
sp5609,Meliosma parviflora,LC
sp5610,Meliosma paupera,LC
sp5611,Meliosma pinnata,LC
sp5612,Meliosma rhoifolia,DD
sp5613,Meliosma rhoifolia var. barbulata,LC
sp5614,Meliosma rigida,DD
sp5615,Meliosma rigida var. pannosa,LC
sp5616,Meliosma squamulata,LC
sp5617,Meliosma thomsonii,LC
sp5618,Meliosma thorelii,LC
sp5619,Meliosma velutina,LC
sp5620,Meliosma yunnanensis,LC
sp5621,Melliodendron xylocarpum,LC
sp5622,Melocalamus arrectus,LC
sp5623,Melocalamus compactiflorus,LC
sp5624,Melocalamus elevatissimus,NT
sp5625,Melodinus angustifolius,DD
sp5626,Melodinus axillaris,DD
sp5627,Melodinus chinensis,LC
sp5628,Melodinus cochinchinensis,LC
sp5629,Melodinus fusiformis,LC
sp5630,Melodinus hemsleyanus,LC
sp5631,Melodinus khasianus,LC
sp5632,Melodinus magnificus,LC
sp5633,Melodinus morsei,LC
sp5634,Melodinus suaveolens,LC
sp5635,Melodinus tenuicaudatus,LC
sp5636,Melodinus yunnanensis,VU
sp5637,Memecylon lanceolatum,VU
sp5638,Merrillanthus hainanensis,EN
sp5639,Merrilliopanax alpinus,LC
sp5640,Merrilliopanax listeri,DD
sp5641,Merrilliopanax membranifolius,LC
sp5642,Mesua ferrea,DD
sp5643,Metadina trichotoma,LC
sp5644,Metapanax davidii,LC
sp5645,Metapanax delavayi,LC
sp5646,Metasequoia glyptostroboides,EN
sp5647,Meyna hainanensis,VU
sp5648,Michelia angustioblonga,CR
sp5649,Michelia baillonii,VU
sp5650,Michelia balansae,LC
sp5651,Michelia cavaleriei,LC
sp5652,Michelia cavaleriei var. platypetala,LC
sp5653,Michelia champaca,LC
sp5654,Michelia champaca var. pubinervia,VU
sp5655,Michelia chapensis,NT
sp5656,Michelia compressa,LC
sp5657,Michelia crassipes,EN
sp5658,Michelia doltsopa,LC
sp5659,Michelia elegans,EN
sp5660,Michelia flaviflora,VU
sp5661,Michelia floribunda,LC
sp5662,Michelia foveolata,LC
sp5663,Michelia fujianensis,VU
sp5664,Michelia fulva,EN
sp5665,Michelia gioi,EN
sp5666,Michelia guangxiensis,EN
sp5667,Michelia iteophylla,EN
sp5668,Michelia kisopa,EN
sp5669,Michelia lacei,EN
sp5670,Michelia leveilleana,LC
sp5671,Michelia macclurei,LC
sp5672,Michelia martinii,NT
sp5673,Michelia masticata,NT
sp5674,Michelia maudiae,LC
sp5675,Michelia mediocris,LC
sp5676,Michelia odora,VU
sp5677,Michelia shiluensis,EN
sp5678,Michelia skinneriana,LC
sp5679,Michelia sphaerantha,VU
sp5680,Michelia velutina,LC
sp5681,Michelia wilsonii,LC
sp5682,Michelia wilsonii ssp. szechuanica,VU
sp5683,Michelia xanthantha,VU
sp5684,Michelia yunnanensis,LC
sp5685,Microcos chungii,VU
sp5686,Microcos paniculata,LC
sp5687,Microdesmis caseariifolia,LC
sp5688,Micromelum falcatum,LC
sp5689,Micromelum integerrimum,LC
sp5690,Microtropis biflora,DD
sp5691,Microtropis discolor,LC
sp5692,Microtropis fokienensis,LC
sp5693,Microtropis gracilipes,LC
sp5694,Microtropis japonica,LC
sp5695,Microtropis macrophylla,DD
sp5696,Microtropis obliquinervia,LC
sp5697,Microtropis obscurinervia,LC
sp5698,Microtropis paucinervia,LC
sp5699,Microtropis petelotii,LC
sp5700,Microtropis reticulata,LC
sp5701,Microtropis semipaniculata,VU
sp5702,Microtropis submembranacea,LC
sp5703,Microtropis tetragona,LC
sp5704,Microtropis thyrsiflora,VU
sp5705,Microtropis triflora,LC
sp5706,Microtropis yunnanensis,LC
sp5707,Miliusa prolifica,VU
