code,name,Type,Qin
sp8106,Salix argyrotrichocarpa,wide-ranged,LC
sp8107,Salix atopantha,wide-ranged,LC
sp8108,Salix austrotibetica,wide-ranged,LC
sp8109,Salix babylonica,wide-ranged,LC
sp8110,Salix babylonica var. glandulipilosa,wide-ranged,LC
sp8111,Salix baileyi,wide-ranged,DD
sp8112,Salix balansaei var. hunanensis,wide-ranged,LC
sp8113,Salix balfouriana,wide-ranged,LC
sp8114,Salix bangongensis,wide-ranged,VU
sp8115,Salix berberifolia,wide-ranged,NT
sp8116,Salix bikouensis,wide-ranged,LC
sp8117,Salix biondiana,wide-ranged,LC
sp8118,Salix bistyla,wide-ranged,LC
sp8119,Salix blakii,wide-ranged,DD
sp8120,Salix boseensis,wide-ranged,DD
sp8121,Salix brachista,wide-ranged,LC
sp8123,Salix brachista var. pilifera,wide-ranged,LC
sp8124,Salix burqinensis,wide-ranged,DD
sp8125,Salix caesia,wide-ranged,LC
sp8126,Salix calyculata,wide-ranged,LC
sp8127,Salix calyculata var. gongshanica,wide-ranged,LC
sp8128,Salix capitata,wide-ranged,DD
sp8129,Salix caprea,wide-ranged,LC
sp8130,Salix capusii,wide-ranged,DD
sp8131,Salix caspica,wide-ranged,LC
sp8132,Salix cathayana,wide-ranged,LC
sp8133,Salix cavaleriei,wide-ranged,LC
sp8134,Salix chaenomeloides,wide-ranged,LC
sp8135,Salix chaenomeloides var. glandulifolia,wide-ranged,LC
sp8136,Salix characta,wide-ranged,LC
sp8137,Salix cheilophila,wide-ranged,LC
sp8139,Salix chienii,wide-ranged,LC
sp8142,Salix chingiana,wide-ranged,LC
sp8143,Salix cinerea,wide-ranged,NT
sp8144,Salix clathrata,wide-ranged,LC
sp8145,Salix coggygria,wide-ranged,LC
sp8147,Salix crenata,wide-ranged,LC
sp8148,Salix cupularis,wide-ranged,LC
sp8150,Salix cyanolimnea,wide-ranged,LC
sp8152,Salix daliensis,wide-ranged,LC
sp8153,Salix daltoniana,wide-ranged,LC
sp8154,Salix dalungensis,wide-ranged,LC
sp8155,Salix dasyclados,wide-ranged,LC
sp8156,Salix delavayana,wide-ranged,NT
sp8157,Salix delavayana var. pilososuturalis,wide-ranged,LC
sp8158,Salix denticulata,wide-ranged,LC
sp8159,Salix dibapha,wide-ranged,DD
sp8160,Salix dissa,wide-ranged,LC
sp8161,Salix dissa var. cereifolia,wide-ranged,NT
sp8163,Salix divergentistyla,wide-ranged,LC
sp8166,Salix driophila,wide-ranged,LC
sp8167,Salix dunnii,wide-ranged,LC
sp8168,Salix eriocarpa,wide-ranged,LC
sp8169,Salix erioclada,wide-ranged,LC
sp8170,Salix eriostachya,wide-ranged,LC
sp8171,Salix ernestii,wide-ranged,LC
sp8172,Salix etosia,wide-ranged,LC
sp8173,Salix fargesii,wide-ranged,LC
sp8174,Salix fargesii var. kansuensis,wide-ranged,LC
sp8175,Salix faxonianoides,wide-ranged,LC
sp8176,Salix fedtschenkoi,wide-ranged,EN
sp8177,Salix fengiana,wide-ranged,LC
sp8178,Salix fengiana var. gymnocarpa,wide-ranged,LC
sp8179,Salix flabellaris,wide-ranged,LC
sp8180,Salix floccosa,wide-ranged,LC
sp8181,Salix floderusii,wide-ranged,LC
sp8182,Salix fulvopubescens,wide-ranged,LC
sp8183,Salix gilashanica,wide-ranged,LC
sp8184,Salix glareorum,wide-ranged,LC
sp8185,Salix glauca,wide-ranged,LC
sp8186,Salix gordejevii,wide-ranged,LC
sp8187,Salix gracilior,wide-ranged,LC
sp8188,Salix gracilistyla,wide-ranged,LC
sp8189,Salix guebriantiana,wide-ranged,LC
sp8190,Salix gyamdaensis,wide-ranged,LC
sp8191,Salix gyirongensis,wide-ranged,NT
sp8192,Salix haoana,wide-ranged,LC
sp8193,Salix hastata,wide-ranged,NT
sp8194,Salix heishuiensis,wide-ranged,LC
sp8195,Salix heterochroma,wide-ranged,LC
sp8196,Salix heteromera,wide-ranged,LC
sp8197,Salix hirticaulis,wide-ranged,VU
sp8198,Salix hsinganica,wide-ranged,LC
sp8199,Salix humaensis,wide-ranged,VU
sp8200,Salix hupehensis,wide-ranged,DD
sp8201,Salix hylonoma,wide-ranged,LC
sp8202,Salix hypoleuca,wide-ranged,LC
sp8203,Salix hypoleuca var. platyphylla,wide-ranged,LC
sp8204,Salix iliensis,wide-ranged,NT
sp8205,Salix inamoena,wide-ranged,LC
sp8206,Salix insignis,wide-ranged,LC
sp8207,Salix integra,wide-ranged,LC
sp8208,Salix jinchuanica,wide-ranged,LC
sp8210,Salix jishiensis,wide-ranged,NT
sp8211,Salix juparica,wide-ranged,LC
sp8212,Salix juparica var. tibetica,wide-ranged,NT
sp8213,Salix kamanica,wide-ranged,LC
sp8214,Salix kangdingensis,wide-ranged,LC
sp8215,Salix kangensis,wide-ranged,LC
sp8217,Salix karelinii,wide-ranged,LC
sp8218,Salix kirilowiana,wide-ranged,LC
sp8219,Salix kochiana,wide-ranged,LC
sp8220,Salix kongbanica,wide-ranged,LC
sp8221,Salix koreensis,wide-ranged,NT
sp8223,Salix koreensis var. shandongensis,wide-ranged,LC
sp8224,Salix kouytchensis,wide-ranged,LC
sp8226,Salix kusanoi,wide-ranged,EN
sp8227,Salix lamashanensis,wide-ranged,LC
sp8228,Salix lanifera,wide-ranged,LC
sp8229,Salix leveilleana,wide-ranged,LC
sp8230,Salix lindleyana,wide-ranged,LC
sp8231,Salix linearistipularis,wide-ranged,LC
sp8232,Salix liouana,wide-ranged,LC
sp8233,Salix longiflora,wide-ranged,LC
sp8234,Salix luctuosa,wide-ranged,LC
sp8236,Salix macroblasta,wide-ranged,NT
sp8237,Salix maerkangensis,wide-ranged,LC
sp8238,Salix magnifica,wide-ranged,LC
sp8239,Salix magnifica var. ulotricha,wide-ranged,LC
sp8240,Salix maizhokunggarensis,wide-ranged,LC
sp8241,Salix matsudana,wide-ranged,DD
sp8242,Salix matsudana var. pseudomatsudana,wide-ranged,LC
sp8243,Salix maximowiczii,wide-ranged,LC
sp8244,Salix mesnyi,wide-ranged,LC
sp8245,Salix metaglauca,wide-ranged,CR
sp8246,Salix michelsonii,wide-ranged,LC
sp8247,Salix microphyta,wide-ranged,LC
sp8248,Salix microstachya,wide-ranged,VU
sp8249,Salix microstachya var. bordensis,wide-ranged,LC
sp8250,Salix mictotricha,wide-ranged,LC
sp8253,Salix moupinensis,wide-ranged,LC
sp8254,Salix muliensis,wide-ranged,LC
sp8255,Salix myrtillacea,wide-ranged,LC
sp8256,Salix myrtilloides,wide-ranged,LC
sp8257,Salix myrtilloides var. mandshurica,wide-ranged,EN
sp8258,Salix nankingensis,wide-ranged,CR
sp8259,Salix neoamnematchinensis,wide-ranged,NT
sp8260,Salix neolapponum,wide-ranged,EN
sp8262,Salix nipponica,wide-ranged,DD
sp8265,Salix obscura,wide-ranged,LC
sp8266,Salix occidentalisinensis,wide-ranged,LC
sp8267,Salix ochetophylla,wide-ranged,LC
sp8269,Salix omeiensis,wide-ranged,LC
sp8270,Salix opsimantha,wide-ranged,LC
sp8271,Salix oreinoma,wide-ranged,LC
sp8272,Salix oreophila,wide-ranged,LC
sp8273,Salix oreophila var. secta,wide-ranged,LC
sp8274,Salix oritrepha,wide-ranged,LC
sp8275,Salix ovatomicrophylla,wide-ranged,LC
sp8276,Salix paraflabellaris,wide-ranged,LC
sp8278,Salix paraphylicifolia,wide-ranged,LC
sp8279,Salix paraplesia,wide-ranged,LC
sp8280,Salix paraplesia var. subintegra,wide-ranged,LC
sp8281,Salix paratetradenia,wide-ranged,LC
sp8283,Salix pella,wide-ranged,LC
sp8284,Salix pentandra,wide-ranged,LC
sp8285,Salix pentandra var. intermedia,wide-ranged,NT
sp8286,Salix permollis,wide-ranged,CR
sp8287,Salix phaidima,wide-ranged,LC
sp8288,Salix phanera,wide-ranged,LC
sp8289,Salix phanera var. weixiensis,wide-ranged,LC
sp8290,Salix pierotii,wide-ranged,LC
sp8291,Salix pilosomicrophylla,wide-ranged,LC
sp8293,Salix piptotricha,wide-ranged,LC
sp8294,Salix plocotricha,wide-ranged,LC
sp8295,Salix polyclona,wide-ranged,LC
sp8296,Salix praticola,wide-ranged,LC
sp8297,Salix psammophila,wide-ranged,LC
sp8298,Salix pseudopermollis,wide-ranged,VU
sp8299,Salix pseudospissa,wide-ranged,LC
sp8300,Salix pseudotangii,wide-ranged,VU
sp8301,Salix pseudowallichiana,wide-ranged,LC
sp8302,Salix pseudowolohoensis,wide-ranged,LC
sp8303,Salix psilostigma,wide-ranged,LC
sp8304,Salix pycnostachya,wide-ranged,LC
sp8305,Salix pyrolifolia,wide-ranged,LC
sp8306,Salix qinghaiensis,wide-ranged,LC
sp8307,Salix qinghaiensis var. microphylla,wide-ranged,NT
sp8308,Salix qinlingica,wide-ranged,LC
sp8309,Salix raddeana,wide-ranged,LC
sp8310,Salix raddeana var. subglabra,wide-ranged,LC
sp8311,Salix radinostachya,wide-ranged,LC
sp8312,Salix radinostachya var. pseudophanera,wide-ranged,LC
sp8313,Salix rectijulis,wide-ranged,LC
sp8314,Salix rehderiana,wide-ranged,LC
sp8315,Salix rehderiana var. dolia,wide-ranged,LC
sp8316,Salix resecta,wide-ranged,LC
sp8317,Salix resectoides,wide-ranged,LC
sp8318,Salix rhododendrifolia,wide-ranged,LC
sp8319,Salix rhoophila,wide-ranged,LC
sp8320,Salix rockii,wide-ranged,NT
sp8321,Salix rorida,wide-ranged,LC
sp8322,Salix rorida var. roridiformis,wide-ranged,LC
sp8323,Salix rosmarinifolia,wide-ranged,LC
sp8324,Salix rosmarinifolia var. brachypoda,wide-ranged,LC
sp8325,Salix rosmarinifolia var. tungbeiana,wide-ranged,LC
sp8326,Salix rosthornii,wide-ranged,LC
sp8327,Salix sachalinensis,wide-ranged,LC
sp8328,Salix sajanensis,wide-ranged,CR
sp8329,Salix salwinensis,wide-ranged,LC
sp8331,Salix saposhnikovii,wide-ranged,CR
sp8332,Salix schwerinii,wide-ranged,LC
sp8333,Salix sclerophylla,wide-ranged,LC
sp8334,Salix sclerophylla var. obtusa,wide-ranged,LC
sp8335,Salix sclerophylla var. tibetica,wide-ranged,NT
sp8336,Salix sclerophylloides,wide-ranged,LC
sp8338,Salix sericocarpa,wide-ranged,LC
sp8339,Salix serpyllum,wide-ranged,LC
sp8340,Salix shandanensis,wide-ranged,LC
sp8341,Salix shihtsuanensis,wide-ranged,LC
sp8344,Salix sikkimensis,wide-ranged,LC
sp8345,Salix sinica,wide-ranged,LC
sp8346,Salix sinica var. dentata,wide-ranged,NT
sp8348,Salix sinopurpurea,wide-ranged,LC
sp8349,Salix siuzevii,wide-ranged,LC
sp8350,Salix songarica,wide-ranged,LC
sp8351,Salix souliei,wide-ranged,LC
sp8352,Salix spathulifolia,wide-ranged,LC
sp8353,Salix sphaeronymphe,wide-ranged,LC
sp8354,Salix spodiophylla,wide-ranged,LC
sp8355,Salix sungkianica,wide-ranged,DD
sp8359,Salix taishanensis var. hebeinica,wide-ranged,LC
sp8360,Salix taiwanalpina,wide-ranged,LC
sp8361,Salix takasagoalpina,wide-ranged,LC
sp8362,Salix tangii,wide-ranged,DD
sp8363,Salix tangii var. angustifolia,wide-ranged,NT
sp8364,Salix taoensis,wide-ranged,LC
sp8367,Salix taraikensis,wide-ranged,LC
sp8369,Salix tarbagataica,wide-ranged,LC
sp8370,Salix tenella,wide-ranged,DD
sp8371,Salix tenella var. trichadenia,wide-ranged,LC
sp8373,Salix tenuijulis,wide-ranged,DD
sp8374,Salix tetrasperma,wide-ranged,LC
sp8376,Salix triandroides,wide-ranged,EN
sp8377,Salix trichocarpa,wide-ranged,LC
sp8378,Salix turanica,wide-ranged,LC
sp8379,Salix turczaninowii,wide-ranged,NT
sp8380,Salix vaccinioides,wide-ranged,LC
sp8381,Salix variegata,wide-ranged,LC
sp8382,Salix vestita,wide-ranged,EN
sp8383,Salix wallichiana,wide-ranged,LC
sp8384,Salix wallichiana var. pachyclada,wide-ranged,LC
sp8385,Salix wangiana,wide-ranged,NT
sp8386,Salix warburgii,wide-ranged,LC
sp8388,Salix wilhelmsiana,wide-ranged,LC
sp8389,Salix wilhelmsiana var. latifolia,wide-ranged,LC
sp8390,Salix wilsonii,wide-ranged,LC
sp8391,Salix wolohoensis,wide-ranged,LC
sp8392,Salix wuxuhaiensis,wide-ranged,LC
sp8393,Salix xiaoguangshanica,wide-ranged,LC
sp8394,Salix xizangensis,wide-ranged,LC
sp8395,Salix yanbianica,wide-ranged,DD
sp8397,Salix yumenensis,wide-ranged,LC
sp8398,Salix zayulica,wide-ranged,DD
sp8399,Salix zhegushanica,wide-ranged,LC
sp8401,Salsola arbuscula,wide-ranged,LC
sp8402,Salsola laricifolia,wide-ranged,LC
sp8403,Salweenia wardii,wide-ranged,EN
sp8404,Sambucus williamsii,wide-ranged,LC
sp8405,Sapindus delavayi,wide-ranged,LC
sp8406,Sapindus rarak,wide-ranged,LC
sp8407,Sapindus rarak var. velutinus,wide-ranged,LC
sp8408,Sapindus saponaria,wide-ranged,LC
sp8409,Sapindus tomentosus,wide-ranged,LC
sp8410,Saprosma crassipes,wide-ranged,LC
sp8412,Saprosma merrillii,wide-ranged,NT
sp8413,Saprosma ternatum,wide-ranged,LC
sp8414,Saraca dives,wide-ranged,VU
sp8415,Saraca griffithiana,wide-ranged,EN
sp8416,Sarcandra glabra,wide-ranged,LC
sp8417,Sarcandra glabra ssp. brachystachys,wide-ranged,LC
sp8418,Sarcococca hookeriana,wide-ranged,LC
sp8420,Sarcococca longipetiolata,wide-ranged,EN
sp8421,Sarcococca ruscifolia,wide-ranged,LC
sp8422,Sarcococca wallichii,wide-ranged,LC
sp8423,Sarcodum scandens,wide-ranged,LC
sp8424,Sarcosperma arboreum,wide-ranged,LC
sp8426,Sarcosperma kachinense,wide-ranged,LC
sp8427,Sarcosperma kachinense var. simondii,wide-ranged,LC
sp8428,Sarcosperma laurinum,wide-ranged,LC
sp8429,Sargentodoxa cuneata,wide-ranged,LC
sp8430,Sasa guangxiensis,wide-ranged,LC
sp8432,Sasa longiligulata,wide-ranged,CR
sp8435,Sasa sinica,wide-ranged,NT
sp8436,Sasa tomentosa,wide-ranged,VU
sp8438,Sassafras tzumu,wide-ranged,LC
sp8439,Saurauia cerea,wide-ranged,LC
sp8440,Saurauia erythrocarpa,wide-ranged,NT
sp8442,Saurauia griffithii,wide-ranged,LC
sp8443,Saurauia griffithii var. annamica,wide-ranged,VU
sp8444,Saurauia macrotricha,wide-ranged,LC
sp8445,Saurauia miniata,wide-ranged,VU
sp8446,Saurauia napaulensis,wide-ranged,LC
sp8447,Saurauia polyneura,wide-ranged,LC
sp8448,Saurauia polyneura var. paucinervis,wide-ranged,LC
sp8449,Saurauia punduana,wide-ranged,EN
sp8450,Saurauia rubricalyx,wide-ranged,LC
sp8451,Saurauia sinohirsuta,wide-ranged,LC
sp8452,Saurauia thyrsiflora,wide-ranged,LC
sp8453,Saurauia tristyla,wide-ranged,LC
sp8454,Saurauia yunnanensis,wide-ranged,VU
sp8455,Sauropus bonii,wide-ranged,LC
sp8456,Sauropus garrettii,wide-ranged,LC
sp8457,Sauropus macranthus,wide-ranged,LC
sp8458,Sauropus quadrangularis,wide-ranged,NT
sp8461,Sauvagesia rhodoleuca,wide-ranged,VU
sp8462,Scaevola sericea,wide-ranged,LC
sp8463,Schefflera arboricola,wide-ranged,LC
sp8464,Schefflera bodinieri,wide-ranged,LC
sp8465,Schefflera brevipedicellata,wide-ranged,LC
sp8467,Schefflera chinensis,wide-ranged,LC
sp8468,Schefflera delavayi,wide-ranged,LC
sp8470,Schefflera elliptica,wide-ranged,LC
sp8471,Schefflera fengii,wide-ranged,LC
sp8474,Schefflera hoi,wide-ranged,LC
sp8475,Schefflera hypoleuca,wide-ranged,LC
sp8476,Schefflera hypoleucoides,wide-ranged,LC
sp8478,Schefflera khasiana,wide-ranged,LC
sp8479,Schefflera leucantha,wide-ranged,LC
sp8480,Schefflera lociana,wide-ranged,LC
sp8481,Schefflera macrophylla,wide-ranged,LC
sp8483,Schefflera minutistellata,wide-ranged,LC
sp8487,Schefflera pauciflora,wide-ranged,LC
sp8490,Schefflera rhododendrifolia,wide-ranged,LC
sp8491,Schefflera shweliensis,wide-ranged,LC
sp8493,Schefflera wardii,wide-ranged,LC
sp8494,Schima argentea,wide-ranged,LC
sp8495,Schima brevipedicellata,wide-ranged,LC
sp8496,Schima khasiana,wide-ranged,LC
sp8498,Schima noronhae,wide-ranged,LC
sp8499,Schima parviflora,wide-ranged,LC
sp8500,Schima remotiserrata,wide-ranged,LC
sp8501,Schima sericans,wide-ranged,LC
sp8502,Schima sericans var. paracrenata,wide-ranged,NT
sp8503,Schima sinensis,wide-ranged,LC
sp8504,Schima superba,wide-ranged,LC
sp8506,Schima wallichii,wide-ranged,LC
sp8507,Schisandra arisanensis,wide-ranged,LC
sp8508,Schisandra arisanensis ssp. viridis,wide-ranged,DD
sp8509,Schisandra bicolor,wide-ranged,DD
sp8510,Schisandra chinensis,wide-ranged,LC
sp8511,Schisandra glaucescens,wide-ranged,DD
sp8512,Schisandra grandiflora,wide-ranged,LC
sp8513,Schisandra henryi,wide-ranged,DD
sp8514,Schisandra incarnata,wide-ranged,DD
sp8515,Schisandra lancifolia,wide-ranged,LC
sp8516,Schisandra micrantha,wide-ranged,DD
sp8517,Schisandra neglecta,wide-ranged,LC
sp8518,Schisandra plena,wide-ranged,LC
sp8519,Schisandra propinqua,wide-ranged,LC
sp8520,Schisandra pubescens,wide-ranged,LC
sp8521,Schisandra pubinervis,wide-ranged,DD
sp8522,Schisandra rubriflora,wide-ranged,LC
sp8523,Schisandra sphaerandra,wide-ranged,LC
sp8524,Schisandra sphenanthera,wide-ranged,DD
sp8525,Schisandra tomentella,wide-ranged,DD
sp8526,Schizomussaenda dehiscens,wide-ranged,LC
sp8527,Schizophragma choufenianum,wide-ranged,LC
sp8528,Schizophragma corylifolium,wide-ranged,LC
sp8529,Schizophragma crassum,wide-ranged,LC
sp8531,Schizophragma elliptifolium,wide-ranged,DD
sp8532,Schizophragma fauriei,wide-ranged,DD
sp8533,Schizophragma hypoglaucum,wide-ranged,LC
sp8534,Schizophragma integrifolium,wide-ranged,LC
sp8535,Schizophragma integrifolium var. glaucescens,wide-ranged,LC
sp8537,Schizophragma molle,wide-ranged,LC
sp8538,Schizostachyum chinense,wide-ranged,NT
sp8540,Schizostachyum dumetorum,wide-ranged,LC
sp8542,Schizostachyum funghomii,wide-ranged,LC
sp8543,Schizostachyum hainanense,wide-ranged,LC
sp8545,Schizostachyum pseudolima,wide-ranged,LC
sp8546,Schoepfia chinensis,wide-ranged,LC
sp8547,Schoepfia fragrans,wide-ranged,LC
sp8548,Schoepfia jasminodora,wide-ranged,LC
sp8549,Scleropyrum wallichianum,wide-ranged,LC
sp8551,Scolopia buxifolia,wide-ranged,LC
sp8552,Scolopia oldhamii,wide-ranged,LC
sp8553,Scolopia saeva,wide-ranged,LC
sp8554,Scurrula buddleioides,wide-ranged,EN
sp8555,Scurrula chingii,wide-ranged,NT
sp8556,Scurrula chingii var. yunnanensis,wide-ranged,LC
sp8557,Scurrula elata,wide-ranged,DD
sp8558,Scurrula ferruginea,wide-ranged,LC
sp8559,Scurrula notothixoides,wide-ranged,LC
sp8560,Scurrula parasitica var. graciliflora,wide-ranged,LC
sp8561,Scurrula pulverulenta,wide-ranged,LC
sp8562,Scutia myrtina,wide-ranged,LC
sp8563,Scyphiphora hydrophyllacea,wide-ranged,LC
sp8565,Secamone elliptica,wide-ranged,LC
sp8566,Secamone ferruginea,wide-ranged,LC
sp8567,Secamone likiangensis,wide-ranged,LC
sp8568,Secamone minutiflora,wide-ranged,LC
sp8569,Secamone sinica,wide-ranged,LC
sp8570,Securidaca inappendiculata,wide-ranged,LC
sp8571,Securidaca yaoshanensis,wide-ranged,LC
sp8573,Semecarpus longifolius,wide-ranged,NT
sp8574,Semecarpus microcarpus,wide-ranged,VU
sp8575,Semecarpus reticulatus,wide-ranged,LC
sp8576,Semiarundinaria densiflora,wide-ranged,LC
sp8578,Semiliquidambar cathayensis,wide-ranged,VU
sp8579,Semiliquidambar caudata,wide-ranged,DD
sp8580,Semiliquidambar chingii,wide-ranged,DD
sp8581,Senna alata,wide-ranged,LC
sp8582,Senna occidentalis,wide-ranged,LC
sp8583,Senna siamea,wide-ranged,LC
sp8586,Shibataea chinensis,wide-ranged,LC
sp8589,Shibataea lancifolia,wide-ranged,LC
sp8590,Shibataea nanpingensis,wide-ranged,LC
sp8591,Shibataea nanpingensis var. fujianica,wide-ranged,DD
sp8593,Shorea assamica,wide-ranged,EN
sp8595,Sibiraea angustata,wide-ranged,LC
sp8596,Sibiraea laevigata,wide-ranged,LC
sp8597,Sibiraea tomentosa,wide-ranged,VU
sp8598,Sida alnifolia,wide-ranged,LC
sp8599,Sida alnifolia var. microphylla,wide-ranged,LC
sp8600,Sida chinensis,wide-ranged,LC
sp8601,Sida orientalis,wide-ranged,LC
sp8602,Sida subcordata,wide-ranged,LC
sp8603,Sida yunnanensis,wide-ranged,LC
sp8604,Silvianthus tonkinensis,wide-ranged,LC
sp8605,Sindechites chinensis,wide-ranged,LC
sp8606,Sindechites henryi,wide-ranged,LC
sp8607,Sindora glabra,wide-ranged,VU
sp8608,Sinoadina racemosa,wide-ranged,LC
sp8610,Sinobambusa farinosa,wide-ranged,DD
sp8611,Sinobambusa henryi,wide-ranged,LC
sp8613,Sinobambusa intermedia,wide-ranged,LC
sp8614,Sinobambusa nephroaurita,wide-ranged,DD
sp8615,Sinobambusa rubroligula,wide-ranged,LC
sp8616,Sinobambusa tootsik,wide-ranged,LC
sp8618,Sinobambusa tootsik var. laeta,wide-ranged,DD
sp8620,Sinofranchetia chinensis,wide-ranged,LC
sp8621,Sinojackia dolichocarpa,wide-ranged,EN
sp8622,Sinojackia henryi,wide-ranged,DD
sp8623,Sinojackia rehderiana,wide-ranged,EN
sp8624,Sinojackia xylocarpa,wide-ranged,EN
sp8625,Sinomenium acutum,wide-ranged,LC
sp8626,Sinosideroxylon pedunculatum,wide-ranged,LC
sp8628,Sinosideroxylon wightianum,wide-ranged,LC
sp8629,Sinosideroxylon yunnanense,wide-ranged,EN
sp8630,Sinowilsonia henryi,wide-ranged,LC
sp8632,Skimmia arborescens,wide-ranged,LC
sp8633,Skimmia laureola,wide-ranged,NT
sp8634,Skimmia melanocarpa,wide-ranged,LC
sp8635,Skimmia reevesiana,wide-ranged,LC
sp8636,Sladenia celastrifolia,wide-ranged,LC
sp8638,Sloanea chingiana,wide-ranged,VU
sp8639,Sloanea dasycarpa,wide-ranged,LC
sp8640,Sloanea hainanensis,wide-ranged,NT
sp8641,Sloanea hemsleyana,wide-ranged,LC
sp8642,Sloanea integrifolia,wide-ranged,EN
sp8643,Sloanea leptocarpa,wide-ranged,LC
sp8644,Sloanea mollis,wide-ranged,NT
sp8645,Sloanea sinensis,wide-ranged,LC
sp8646,Sloanea sterculiacea,wide-ranged,LC
sp8647,Sloanea sterculiacea var. assamica,wide-ranged,VU
sp8648,Sloanea tomentosa,wide-ranged,LC
sp8649,Smilax aberrans,wide-ranged,LC
sp8650,Smilax arisanensis,wide-ranged,LC
sp8651,Smilax aspericaulis,wide-ranged,LC
sp8652,Smilax astrosperma,wide-ranged,LC
sp8653,Smilax austrozhejiangensis,wide-ranged,LC
sp8655,Smilax basilata,wide-ranged,LC
sp8656,Smilax biumbellata,wide-ranged,LC
sp8657,Smilax bracteata,wide-ranged,LC
sp8658,Smilax chapaensis,wide-ranged,LC
sp8659,Smilax chingii,wide-ranged,LC
sp8660,Smilax cocculoides,wide-ranged,LC
sp8661,Smilax corbularia,wide-ranged,LC
sp8663,Smilax cyclophylla,wide-ranged,LC
sp8664,Smilax darrisii,wide-ranged,LC
sp8665,Smilax davidiana,wide-ranged,LC
sp8667,Smilax discotis,wide-ranged,LC
sp8668,Smilax elegantissima,wide-ranged,LC
sp8669,Smilax elongatoumbellata,wide-ranged,LC
sp8672,Smilax glabra,wide-ranged,LC
sp8673,Smilax glaucochina,wide-ranged,LC
sp8674,Smilax griffithii,wide-ranged,LC
sp8676,Smilax hemsleyana,wide-ranged,LC
sp8677,Smilax horridiramula,wide-ranged,LC
sp8678,Smilax hypoglauca,wide-ranged,LC
sp8680,Smilax kwangsiensis,wide-ranged,LC
sp8681,Smilax kwangsiensis var. setulosa,wide-ranged,LC
sp8682,Smilax lanceifolia,wide-ranged,LC
sp8683,Smilax lanceifolia var. elongata,wide-ranged,LC
sp8684,Smilax lanceifolia var. impressinervia,wide-ranged,DD
sp8685,Smilax lebrunii,wide-ranged,LC
sp8686,Smilax longebracteolata,wide-ranged,LC
sp8688,Smilax lunglingensis,wide-ranged,DD
sp8690,Smilax mairei,wide-ranged,LC
sp8691,Smilax megacarpa,wide-ranged,LC
sp8692,Smilax megalantha,wide-ranged,LC
sp8693,Smilax menispermoidea,wide-ranged,LC
sp8694,Smilax microphylla,wide-ranged,LC
sp8695,Smilax munita,wide-ranged,LC
sp8696,Smilax myrtillus,wide-ranged,LC
